round_num,node_0,node_1,node_2,node_3,node_4
1,3.2151920795440674,3.3036324977874756,3.2151920795440674,3.2820701599121094,3.2151920795440674
2,3.276771068572998,3.265326499938965,3.2352254390716553,3.2351768016815186,3.2235374450683594
3,3.2562763690948486,3.2420451641082764,3.233698606491089,3.2291810512542725,3.300060510635376
4,3.2493324279785156,3.271690607070923,3.2328503131866455,3.243997573852539,3.2545247077941895
5,3.248607873916626,3.2493700981140137,3.2409310340881348,3.2588632106781006,3.2481863498687744
6,3.2529711723327637,3.243804693222046,3.243616819381714,3.2436795234680176,3.257429361343384
7,3.2427191734313965,3.261859893798828,3.2913408279418945,3.2435712814331055,3.245344400405884
8,3.2450828552246094,3.252387046813965,3.250941753387451,3.2480075359344482,3.281428098678589
9,3.2682034969329834,3.251432418823242,3.2581772804260254,3.2516965866088867,3.2593743801116943
10,3.254539728164673,3.2709872722625732,3.292318105697632,3.253023862838745,3.254711627960205
