timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753389843.5958338,1,52255520,0,5,3,27.502862691879272,0.005108559118883476,40.0,9.16762089729309
1753389870.8006208,2,52255520,0,5,3,27.090781688690186,0.006002041649019008,40.0,9.030260562896729
1753389879.338515,3,52255520,0,5,3,8.422988414764404,0.020847707648771786,40.0,2.8076628049214682
1753389887.5014603,4,52255520,0,5,3,8.034407615661621,0.022938841146264544,40.0,2.678135871887207
1753389895.8088322,5,52255520,0,5,3,8.173243045806885,0.025143018364714796,40.0,2.724414348602295
1753389904.173406,6,52255520,0,5,3,8.219650030136108,0.025499869122351096,40.0,2.7398833433787027
1753389912.4495637,7,52255520,0,5,3,8.145614385604858,0.02500732177550461,40.0,2.7152047952016196
1753389920.8031645,8,52255520,0,5,3,8.201149463653564,0.028995935393434653,40.0,2.7337164878845215
1753389943.133568,9,52255520,0,5,3,22.16477632522583,0.009325607304448808,40.0,7.388258775075276
1753389951.3597996,10,52255520,0,5,3,8.060245275497437,0.028175321251124652,40.0,2.686748425165812
