round_num,node_0,node_1,node_2,node_3,node_4
1,3.466456413269043,3.492736339569092,3.330505132675171,3.330505132675171,3.5266942977905273
2,3.4182798862457275,3.3728187084198,3.368054151535034,3.4653632640838623,3.4205245971679688
3,3.373809576034546,3.408810615539551,3.3780505657196045,3.441601514816284,3.4262421131134033
4,3.384096145629883,3.43391752243042,3.39225435256958,3.431448221206665,3.4199533462524414
5,3.3917529582977295,3.451876640319824,3.394233465194702,3.4074501991271973,3.399831533432007
6,3.4316842555999756,3.4465136528015137,3.3831167221069336,3.4361629486083984,3.383664846420288
7,3.4409239292144775,3.4217710494995117,3.393193483352661,3.424570083618164,3.391732931137085
8,3.3931596279144287,3.4520068168640137,3.392057418823242,3.4537012577056885,3.4498817920684814
9,3.4088330268859863,3.413522958755493,3.532707452774048,3.4619534015655518,3.4149060249328613
10,3.443378210067749,3.4149773120880127,3.4178242683410645,3.4447953701019287,3.4298059940338135
