round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2729339599609375,3.263185501098633,3.27451491355896,3.2729339599609375,3.2729339599609375,3.2729339599609375,3.405696392059326,3.2738425731658936,3.619187593460083,3.2715461254119873
2,3.615656614303589,3.3043618202209473,3.3755455017089844,3.303766965866089,3.3043618202209473,3.7693374156951904,3.517679214477539,3.299441337585449,3.3043618202209473,3.3043618202209473
3,3.3581037521362305,3.8402769565582275,3.4297542572021484,3.3581037521362305,3.602470874786377,3.3581037521362305,3.608171224594116,3.460298776626587,3.9025940895080566,3.3581037521362305
4,3.5011770725250244,4.0476226806640625,3.5930707454681396,3.883070230484009,3.8343751430511475,4.274646282196045,3.5011770725250244,3.5011770725250244,4.0872697830200195,3.5011770725250244
5,3.7358107566833496,4.253690242767334,3.7358107566833496,3.7358107566833496,4.053586959838867,4.139211654663086,3.983323812484741,3.8769679069519043,3.7358107566833496,3.8933193683624268
6,3.8795008659362793,4.323400974273682,4.005326747894287,4.197947025299072,4.169336795806885,4.277064323425293,3.8795008659362793,3.8795008659362793,3.8795008659362793,3.995370626449585
7,4.024199485778809,4.454376697540283,4.024199485778809,4.338932991027832,4.298186302185059,4.3636651039123535,4.024199485778809,4.142933368682861,4.51552677154541,4.024199485778809
8,4.2304487228393555,4.2304487228393555,4.300205707550049,4.51465368270874,4.2304487228393555,4.2304487228393555,4.4593353271484375,4.342750072479248,4.68297004699707,4.330962657928467
9,4.65881872177124,4.360722064971924,4.451019287109375,4.360722064971924,4.360722064971924,4.650920867919922,4.574191570281982,4.480434894561768,4.778258323669434,4.360722064971924
10,4.500484466552734,4.500484466552734,4.578537464141846,4.7569499015808105,4.500484466552734,4.500484466552734,4.743388652801514,4.617359161376953,4.9435200691223145,4.631836891174316
