activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753378120.7543895,3
aggregation,,True,,,1,FedAvg,1753378144.661881,
model_update,,,,7.393890472593964,1,,1753378145.085181,
local_training,,,{},,2,,1753378146.2709928,3
aggregation,,True,,,2,FedAvg,1753378163.8770216,
model_update,,,,4.852074516095237,2,,1753378164.2724328,
local_training,,,{},,3,,1753378165.3828318,3
aggregation,,True,,,3,FedAvg,1753378169.9809892,
model_update,,,,4.03049958154072,3,,1753378170.3823967,
local_training,,,{},,4,,1753378171.4682674,3
aggregation,,True,,,4,FedAvg,1753378176.20763,
model_update,,,,3.796709570444223,4,,1753378176.6002493,
local_training,,,{},,5,,1753378177.7725484,3
aggregation,,True,,,5,FedAvg,1753378182.9489503,
model_update,,,,4.098637778855228,5,,1753378183.345729,
local_training,,,{},,6,,1753378184.6020036,3
aggregation,,True,,,6,FedAvg,1753378189.8824074,
model_update,,,,3.9441136079105013,6,,1753378190.2804801,
local_training,,,{},,7,,1753378191.4208055,3
aggregation,,True,,,7,FedAvg,1753378195.8667638,
model_update,,,,3.9249820699499454,7,,1753378196.2606294,
local_training,,,{},,8,,1753378197.3957806,3
aggregation,,True,,,8,FedAvg,1753378202.13536,
model_update,,,,3.9501941471044253,8,,1753378202.5309658,
local_training,,,{},,9,,1753378203.6636448,3
aggregation,,True,,,9,FedAvg,1753378208.545019,
model_update,,,,3.888082441649651,9,,1753378208.9426658,
local_training,,,{},,10,,1753378210.1144855,3
aggregation,,True,,,10,FedAvg,1753378214.9629374,
model_update,,,,4.045435947002024,10,,1753378215.3652997,
