round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24
1,3.345747947692871,3.3431732654571533,3.3228249549865723,3.3233771324157715,3.321537494659424,3.3231709003448486,3.322531223297119,3.3216381072998047,3.323521137237549,3.3236842155456543,3.3225741386413574,3.323434829711914,3.321674346923828,3.323436975479126,3.322793483734131,3.326284646987915,3.3264882564544678,3.3234076499938965,3.324397325515747,3.325546979904175,3.324592351913452,3.32256817817688,3.3242530822753906,3.322874069213867,3.3242554664611816
2,3.352644681930542,3.3676273822784424,3.342958927154541,3.3473079204559326,3.3449156284332275,3.341330051422119,3.3452632427215576,3.3486154079437256,3.345242977142334,3.340977191925049,3.343947410583496,3.345278024673462,3.3442962169647217,3.342569589614868,3.346130609512329,3.345306396484375,3.345288038253784,3.3447136878967285,3.345214366912842,3.345716953277588,3.3450865745544434,3.3432912826538086,3.344586133956909,3.3436014652252197,3.3467624187469482
3,3.36543869972229,3.3690943717956543,3.355308771133423,3.355192184448242,3.3562445640563965,3.35453724861145,3.355121612548828,3.355440855026245,3.357451915740967,3.356454610824585,3.356415271759033,3.3566792011260986,3.3570330142974854,3.3565165996551514,3.3570303916931152,3.3557751178741455,3.3567521572113037,3.355012893676758,3.3549060821533203,3.356391191482544,3.357877731323242,3.3529062271118164,3.3560593128204346,3.354428291320801,3.355705976486206
