timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753380836.2247179,1,26127760,0,5,3,33.561402797698975,0.005807266197268806,40.0,11.187134265899658
1753380864.2369082,2,26127760,0,5,3,27.65868091583252,0.006601905584567311,40.0,9.219560305277506
1753380899.401242,3,26127760,0,5,3,34.760026693344116,0.005914840106822142,40.0,11.586675564448038
1753380908.6302905,4,26127760,0,5,3,8.80533218383789,0.0250189311885767,40.0,2.9351107279459634
1753380917.6154377,5,26127760,0,5,3,8.555607318878174,0.023750505653950926,40.0,2.8518691062927246
1753380926.7144334,6,26127760,0,5,3,8.646789789199829,0.02477219930424861,40.0,2.88226326306661
1753380935.8600278,7,26127760,0,5,3,8.684150218963623,0.02398622717800692,40.0,2.894716739654541
1753380945.36665,8,26127760,0,5,3,8.922812223434448,0.025843870096735104,40.0,2.974270741144816
1753380954.9843364,9,26127760,0,5,3,9.030698776245117,0.025568342574704514,40.0,3.010232925415039
1753380964.336833,10,26127760,0,5,3,8.743036985397339,0.0243622439611949,40.0,2.914345661799113
