timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753380834.883276,1,-1,training,32.21985387802124,0,0,0,
1753380863.1239452,2,-1,training,26.545593976974487,0,0,0,
1753380898.135603,3,-1,training,33.49427628517151,0,0,0,
1753380907.4919908,4,-1,training,7.666927814483643,0,0,0,
1753380916.519736,5,-1,training,7.452167987823486,0,0,0,
1753380925.5825775,6,-1,training,7.514836549758911,0,0,0,
1753380934.719368,7,-1,training,7.543382167816162,0,0,0,
1753380944.2174237,8,-1,training,7.7734715938568115,0,0,0,
1753380953.8863993,9,-1,training,7.932658433914185,0,0,0,
1753380963.1945064,10,-1,training,7.593108177185059,0,0,0,
