round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.3096752166748047,3.309720516204834,3.3101420402526855,3.3101015090942383,3.3102803230285645,3.310197114944458,3.3108325004577637
2,3.3091213703155518,3.310391902923584,3.309507369995117,3.309688091278076,3.3101277351379395,3.3091437816619873,3.310512065887451
3,3.309161901473999,3.310309886932373,3.3112170696258545,3.3090035915374756,3.3098835945129395,3.309358835220337,3.310202121734619
