round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.2247891426086426,3.223684072494507,3.223684072494507,3.223684072494507,3.223684072494507,3.223684072494507,3.223684072494507
2,3.2236344814300537,3.226210832595825,3.2236344814300537,3.2236344814300537,3.2236344814300537,3.2236344814300537,3.2236344814300537
3,3.2237894535064697,3.2237894535064697,3.2237894535064697,3.2237894535064697,3.2237894535064697,3.2237894535064697,3.2235586643218994
