timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753365230.3304029,1,-1,training,9.931094646453857,0,0,0,
1753365241.2126918,2,-1,training,9.026932716369629,0,0,0,
1753365251.1805422,3,-1,training,8.083630800247192,0,0,0,
1753365256.0524426,4,-1,training,3.0214695930480957,0,0,0,
1753365261.4956417,5,-1,training,3.647355318069458,0,0,0,
1753365267.1214483,6,-1,training,3.775897741317749,0,0,0,
1753365272.8248103,7,-1,training,3.852102279663086,0,0,0,
1753365278.3861082,8,-1,training,3.747760772705078,0,0,0,
1753365284.034262,9,-1,training,3.846782684326172,0,0,0,
1753365289.8336244,10,-1,training,3.984758138656616,0,0,0,
