round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3062121868133545,3.3062121868133545,3.3062121868133545,4.9932050704956055,4.683840274810791,3.3062121868133545,4.927827835083008,4.604216575622559,5.413234233856201,4.394253730773926
2,4.6041340827941895,4.00236701965332,4.382804870605469,5.2657470703125,5.06908655166626,4.933704853057861,4.267848968505859,4.272739410400391,5.546450138092041,4.13054084777832
3,4.676076889038086,5.271351337432861,4.921424865722656,5.636875629425049,5.334839820861816,4.754799842834473,4.745840072631836,5.247138977050781,4.83627986907959,5.038762092590332
4,5.514397621154785,5.035758018493652,5.205075263977051,5.819929122924805,5.633175849914551,4.92583703994751,5.603695869445801,4.969669342041016,4.956571102142334,5.289966583251953
5,5.763188362121582,5.831966400146484,5.25356912612915,5.91295862197876,5.722940444946289,5.159833908081055,5.747569561004639,5.4665207862854,5.167275905609131,5.204851150512695
6,5.489348888397217,5.473181247711182,5.442115306854248,6.164185047149658,5.926948547363281,5.969919681549072,5.9162774085998535,5.60750675201416,6.279310703277588,5.4056925773620605
7,6.37295389175415,6.3439507484436035,5.8855061531066895,6.599875450134277,5.880069732666016,5.884283065795898,6.265524387359619,5.8860015869140625,6.876496315002441,6.028022289276123
8,6.561124324798584,6.785118579864502,6.255748271942139,6.2475409507751465,6.655837535858154,6.250643253326416,6.299081802368164,6.30936336517334,7.1294331550598145,6.446067810058594
9,6.514278888702393,6.948305130004883,6.495345115661621,6.504671096801758,6.964837074279785,6.8627095222473145,6.5748772621154785,6.810534477233887,7.29456901550293,6.715519905090332
10,6.784342288970947,6.812723636627197,6.838132858276367,6.815677165985107,7.319590091705322,7.197540760040283,7.232141971588135,6.8904805183410645,7.843513011932373,7.055625915527344
