round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3259873390197754,3.283536911010742,3.298185348510742,3.3056230545043945,3.312700033187866,3.3278050422668457,3.275902509689331,3.306629180908203,3.275902509689331,3.286316156387329
2,3.2990729808807373,3.2838692665100098,3.289015054702759,3.2873690128326416,3.2862064838409424,3.280728816986084,3.280728816986084,3.295156955718994,3.3131091594696045,3.291717052459717
3,3.2885611057281494,3.2804040908813477,3.2833335399627686,3.284332752227783,3.295292854309082,3.2862963676452637,3.2849931716918945,3.2800235748291016,3.2905452251434326,3.2800235748291016
4,3.2873423099517822,3.289396047592163,3.2762463092803955,3.2816739082336426,3.282761335372925,3.273587942123413,3.274097204208374,3.2834560871124268,3.2762463092803955,3.2729406356811523
5,3.299323558807373,3.291673183441162,3.2756283283233643,3.273336410522461,3.2840423583984375,3.2787563800811768,3.2852914333343506,3.2709972858428955,3.273827314376831,3.273336410522461
6,3.273998260498047,3.273998260498047,3.2700233459472656,3.301222085952759,3.282439947128296,3.2929372787475586,3.285630464553833,3.2812063694000244,3.280355215072632,3.2780261039733887
7,3.290722608566284,3.284200429916382,3.2835144996643066,3.276747703552246,3.276747703552246,3.2903406620025635,3.2844464778900146,3.2760419845581055,3.2847659587860107,3.2769277095794678
8,3.2764360904693604,3.283141613006592,3.280824899673462,3.29404354095459,3.283527374267578,3.289517402648926,3.2953360080718994,3.2764360904693604,3.2823843955993652,3.290059804916382
9,3.304560422897339,3.290456533432007,3.2831833362579346,3.2811388969421387,3.2974841594696045,3.301598310470581,3.2828335762023926,3.2779924869537354,3.2908592224121094,3.2779924869537354
10,3.280686378479004,3.2845399379730225,3.2821619510650635,3.2899138927459717,3.2921392917633057,3.2839889526367188,3.2793657779693604,3.2811567783355713,3.2821619510650635,3.289177894592285
