timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753370414.2509398,1,-1,training,15.163621664047241,0,0,0,
1753370430.2043817,2,-1,training,14.90065598487854,0,0,0,
1753370437.8288252,3,-1,training,6.688485145568848,0,0,0,
1753370451.4566936,4,-1,training,12.700066566467285,0,0,0,
1753370458.909376,5,-1,training,6.494572162628174,0,0,0,
1753370474.23248,6,-1,training,14.39548659324646,0,0,0,
1753370481.9734395,7,-1,training,6.6188554763793945,0,0,0,
1753370488.936224,8,-1,training,5.9895920753479,0,0,0,
1753370496.4204578,9,-1,training,6.550869941711426,0,0,0,
1753370504.0833857,10,-1,training,6.69068717956543,0,0,0,
