accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4800.0,,,,,,,,NetworkStructureEvent,,,1.0,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753389483.6799345,complete,,,,,124,,10,,23,1600,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753389483.6801734,complete,,,,,,,,,,,
0.1,,,,,,,,,,,,,EvaluationEvent,2.4016101306915285,"{'loss': 2.4016101306915285, 'accuracy': 0.1}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753389487.913276,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753389487.9134767,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{4: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[4, 2]",,,,,resource_sampling,,,,,,1753389487.9136457,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,32.519967555999756,1753389520.4335172,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.2809524536132812, 'mean': -1.5769015590194613e-05, 'std': 0.11162026226520538}}",,,,1,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753389520.519457,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.2809524536132812, 'mean': -1.5769015590194613e-05, 'std': 0.11162026226520538}}",,,,1,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753389520.5195477,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.288905143737793, 'mean': -0.0003271393943578005, 'std': 0.11189034581184387}}",,,,1,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753389520.5196147,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.2809524536132812, 'mean': -1.5769015590194613e-05, 'std': 0.11162026226520538}}",,,,1,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753389520.5196555,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.314166784286499, 'mean': 0.00043768470641225576, 'std': 0.11274939030408859}}",,,,1,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753389520.5196946,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389520.5197477,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389520.5198267,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389520.519847,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753389520.5198615,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753389520.5198767,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,5.916268407675514,,,,,1,,,,,,model_update,,,,,,1753389520.9443643,,,,,,,,,,,,"0,1,2,3,4"
0.151,,,,,,,,,,,,,EvaluationEvent,2.4378821548461915,"{'loss': 2.4378821548461915, 'accuracy': 0.151}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753389521.77783,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.00445895283151785,33.86445331573486,1,,2,,,,resource_resource_summary,,,,16.93222665786743,,1753389521.7778993,,,5,52255520,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753389522.129689,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{1: 1.0, 0: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,2,"[1, 0]",,,,,resource_sampling,,,,,,1753389522.1298456,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,33.43144774436951,1753389555.561199,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.307990550994873, 'mean': 0.00047251919750124216, 'std': 0.1125391349196434}}",,,,2,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753389555.6422184,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.3086938858032227, 'mean': 0.001030751969665289, 'std': 0.11255933344364166}}",,,,2,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753389555.642295,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.2812306880950928, 'mean': 5.568377673625946e-05, 'std': 0.11162971705198288}}",,,,2,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753389555.6423461,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.2832586765289307, 'mean': 0.00011112396168755367, 'std': 0.11169867217540741}}",,,,2,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753389555.6423943,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.2849810123443604, 'mean': 0.0001393916754750535, 'std': 0.11175722628831863}}",,,,2,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753389555.6424325,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753389555.642472,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753389555.642494,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753389555.6425114,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753389555.6425257,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,2,,,,,,aggregation,GossipAvg,,,,,1753389555.6425385,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,6.531153972968537,,,,,2,,,,,,model_update,,,,,,1753389556.0663557,,,,,,,,,,,,"0,1,2,3,4"
0.213,,,,,,,,,,,,,EvaluationEvent,2.210324113845825,"{'loss': 2.210324113845825, 'accuracy': 0.213}",,,,,,,,,,,,,,,,,2,,,,,,evaluation,,,,,,1753389556.8123462,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.006141379371786554,34.682762145996094,2,,2,,,,resource_resource_summary,,,,17.341381072998047,,1753389556.8124027,,,5,52255520,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,3,,,,,,local_training,,,,,,1753389557.166813,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{3: 1.0, 0: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,3,"[3, 0]",,,,,resource_sampling,,,,,,1753389557.1669788,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,3,,,,0,,resource_computation_time,,,,,33.826828479766846,1753389590.9936993,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.2889623641967773, 'mean': -0.00011452032049419358, 'std': 0.1118927150964737}}",,,,3,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753389591.0724113,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.282654285430908, 'mean': 0.0003716741339303553, 'std': 0.11167755722999573}}",,,,3,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753389591.072481,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.2821848392486572, 'mean': 0.00022327459009829909, 'std': 0.11166197061538696}}",,,,3,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753389591.0725188,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.3058228492736816, 'mean': 0.0004112564492970705, 'std': 0.11246562004089355}}",,,,3,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753389591.0725543,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.2824389934539795, 'mean': 0.0002779341011773795, 'std': 0.11167050153017044}}",,,,3,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753389591.0725873,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753389591.0726252,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753389591.0726438,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753389591.0726588,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753389591.0726748,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,3,,,,,,aggregation,GossipAvg,,,,,1753389591.0726876,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,5.321388977149924,,,,,3,,,,,,model_update,,,,,,1753389591.504157,,,,,,,,,,,,"0,1,2,3,4"
0.2107,,,,,,,,,,,,,EvaluationEvent,2.2369743015289307,"{'loss': 2.2369743015289307, 'accuracy': 0.2107}",,,,,,,,,,,,,,,,,3,,,,,,evaluation,,,,,,1753389592.3725002,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.005984812432402588,35.20578169822693,3,,2,,,,resource_resource_summary,,,,17.602890849113464,,1753389592.3725543,,,5,52255520,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,4,,,,,,local_training,,,,,,1753389592.7366676,,,,,,,,,3,,,
