timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753360438.3219104,1,-1,training,15.121016502380371,0,0,0,
1753360450.9057274,2,-1,training,10.989811897277832,0,0,0,
1753360464.1535747,3,-1,training,11.66912579536438,0,0,0,
1753360476.3360798,4,-1,training,10.578554391860962,0,0,0,
1753360481.1443942,5,-1,training,3.131209135055542,0,0,0,
1753360486.217582,6,-1,training,3.4425201416015625,0,0,0,
1753360490.0602596,7,-1,training,2.2666094303131104,0,0,0,
1753360495.130489,8,-1,training,3.45173716545105,0,0,0,
1753360500.1537707,9,-1,training,3.417551279067993,0,0,0,
1753360504.6604066,10,-1,training,2.898340940475464,0,0,0,
