timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753360439.8137164,1,67534400,0,20,12,16.612950801849365,0.016721893859402454,40.0,1.3844125668207805
1753360452.3565555,2,67534400,0,20,12,12.440766096115112,0.023117547406490434,40.0,1.0367305080095928
1753360465.634929,3,67534400,0,20,12,13.150598526000977,0.03846212771228223,40.0,1.0958832105000813
1753360477.8720093,4,67534400,0,20,12,12.114620923995972,0.035684154107019896,40.0,1.009551743666331
1753360482.6436322,5,67534400,0,20,12,4.637604236602783,0.10537768534513649,40.0,0.3864670197168986
1753360487.6764736,6,67534400,0,20,12,4.9015421867370605,0.09446006631398954,40.0,0.40846184889475506
1753360491.5280757,7,67534400,0,20,12,3.734539747238159,0.10689402898850502,40.0,0.31121164560317993
1753360496.596254,8,67534400,0,20,12,4.917633533477783,0.08172630133253822,40.0,0.40980279445648193
1753360501.615162,9,67534400,0,20,12,4.879115104675293,0.08278140427820051,40.0,0.40659292538960773
1753360506.1133535,10,67534400,0,20,12,4.357975959777832,0.11218510714889852,40.0,0.36316466331481934
