timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753355647.0344214,1,16883600,0,5,3,20.349634408950806,0.01961706004037161,40.0,6.7832114696502686
1753355653.201629,2,16883600,0,5,3,6.039562463760376,0.06644521062708589,40.0,2.0131874879201255
1753355676.7527492,3,16883600,0,5,3,23.422846794128418,0.032007211018770486,40.0,7.807615598042806
1753355682.7816744,4,16883600,0,5,3,5.891925573348999,0.136220322203391,40.0,1.963975191116333
1753355690.1811845,5,16883600,0,5,3,7.267857789993286,0.11405011269500441,40.0,2.4226192633310952
1753355697.4775562,6,16883600,0,5,3,7.15841269493103,0.11466229106645663,40.0,2.3861375649770102
1753355704.801101,7,16883600,0,5,3,7.183953285217285,0.11617558840720618,40.0,2.3946510950724282
1753355712.1541233,8,16883600,0,5,3,7.203304767608643,0.11669643686047493,40.0,2.401101589202881
1753355719.5298276,9,16883600,0,5,3,7.220577239990234,0.11701280547497372,40.0,2.4068590799967446
1753355726.9766717,10,16883600,0,5,3,7.2728869915008545,0.12525974912914237,40.0,2.424295663833618
