accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,2830.0,,,,,,,,NetworkStructureEvent,,,0.5,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753355623.753625,ring,,,,,460,,5,,49,1048,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753355623.7539756,ring,,,,,,,,,,,
0.0709,,,,,,,,,,,,,EvaluationEvent,2.3216414569854735,"{'loss': 2.3216414569854735, 'accuracy': 0.0709}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753355626.684623,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753355626.684818,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{2: 1.0, 3: 1.0, 4: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,1,"[2, 3, 4]",,,,,resource_sampling,,,,,,1753355626.6849918,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,19.499977350234985,1753355646.184868,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.1061244010925293, 'mean': -0.010846823453903198, 'std': 0.18270844221115112}}",,,,1,,,,,0,parameter_transfer,,"4,1",,,,1753355646.252859,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.1061244010925293, 'mean': -0.010846823453903198, 'std': 0.18270844221115112}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753355646.2529347,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.1796319484710693, 'mean': -0.007880016230046749, 'std': 0.18719582259655}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753355646.2529805,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.1021687984466553, 'mean': -0.008963638916611671, 'std': 0.18257714807987213}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753355646.2530122,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.167145013809204, 'mean': -0.010839265771210194, 'std': 0.1863107681274414}}",,,,1,,,,,4,parameter_transfer,,"3,0",,,,1753355646.2530413,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,4,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753355646.2531133,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"1,0,2",,,1,,,,,,aggregation,GossipAvg,,,,,1753355646.2531412,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"2,1,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753355646.253156,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"3,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753355646.2531686,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"4,3,0",,,1,,,,,,aggregation,GossipAvg,,,,,1753355646.2532382,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,13.190034908161312,,,,,1,,,,,,model_update,,,,,,1753355646.4567862,,,,,,,,,,,,"0,1,2,3,4"
0.3992,,,,,,,,,,,,,EvaluationEvent,1.9241727369308472,"{'loss': 1.9241727369308472, 'accuracy': 0.3992}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753355647.0343542,,,,,,,,,,,,
