round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2308523654937744,3.2066762447357178,3.2136600017547607,3.243412733078003,3.2359375953674316,3.2494266033172607,3.2423489093780518,3.212185859680176,3.235058069229126,3.2286481857299805
2,3.2113468647003174,3.223921060562134,3.2202086448669434,3.215786933898926,3.216571092605591,3.2156147956848145,3.2207915782928467,3.2083404064178467,3.216552257537842,3.2156856060028076
3,3.229550838470459,3.20904541015625,3.2122879028320312,3.2110331058502197,3.2186636924743652,3.224100351333618,3.2233870029449463,3.213613986968994,3.2267422676086426,3.2124905586242676
4,3.2211389541625977,3.2308199405670166,3.2170653343200684,3.2245798110961914,3.217984914779663,3.217646837234497,3.2015273571014404,3.222614288330078,3.2242345809936523,3.222644329071045
5,3.221794843673706,3.219444513320923,3.2166600227355957,3.2327940464019775,3.217890977859497,3.2189443111419678,3.218214750289917,3.216015338897705,3.230877161026001,3.218606948852539
6,3.2250523567199707,3.2333507537841797,3.222316265106201,3.2291603088378906,3.223825454711914,3.2348530292510986,3.213381767272949,3.227259635925293,3.227858304977417,3.2265126705169678
7,3.2175958156585693,3.218083143234253,3.224173069000244,3.2442078590393066,3.228736639022827,3.226471185684204,3.222529172897339,3.219536542892456,3.2381961345672607,3.226445436477661
8,3.229292869567871,3.2160613536834717,3.217803955078125,3.2284271717071533,3.2191553115844727,3.235727071762085,3.216818332672119,3.225402593612671,3.2325186729431152,3.228454113006592
9,3.235574245452881,3.236402988433838,3.224148988723755,3.242499828338623,3.2292678356170654,3.238938570022583,3.2147419452667236,3.214550733566284,3.2352747917175293,3.2293572425842285
10,3.236731767654419,3.2330503463745117,3.2265405654907227,3.2408950328826904,3.2248411178588867,3.2247917652130127,3.2367677688598633,3.2227368354797363,3.213737726211548,3.232045888900757
