timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753369522.9009814,1,-1,training,20.05593180656433,0,0,0,
1753369532.8160315,2,-1,training,3.9909486770629883,0,0,0,
1753369542.7730155,3,-1,training,4.090329647064209,0,0,0,
1753369552.6620293,4,-1,training,4.053821325302124,0,0,0,
1753369562.7656906,5,-1,training,4.115413188934326,0,0,0,
1753369572.619269,6,-1,training,4.0028016567230225,0,0,0,
1753369582.8414025,7,-1,training,4.297487735748291,0,0,0,
1753369593.1977093,8,-1,training,4.397594690322876,0,0,0,
1753369603.478522,9,-1,training,4.219963550567627,0,0,0,
1753369614.0859878,10,-1,training,4.423981189727783,0,0,0,
