timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753363789.9143467,1,33767200,0,5,5,23.42216968536377,0.029232987771746044,0.0,4.684433937072754
1753363797.5523756,2,33767200,0,5,5,7.506926536560059,0.0988420489245937,0.0,1.5013853073120118
1753363804.9547677,3,33767200,0,5,5,7.263066053390503,0.10737889401899789,0.0,1.4526132106781007
1753363812.4066355,4,33767200,0,5,5,7.311234951019287,0.10948902686931149,0.0,1.4622469902038575
1753363819.6952872,5,33767200,0,5,5,7.136609792709351,0.11407377223169353,0.0,1.4273219585418702
1753363827.1863246,6,33767200,0,5,5,7.330784797668457,0.1143806595259328,0.0,1.4661569595336914
1753363834.786821,7,33767200,0,5,5,7.437214374542236,0.1147472638305558,0.0,1.4874428749084472
1753363842.3214688,8,33767200,0,5,5,7.354810476303101,0.11732457318651902,0.0,1.4709620952606202
1753363850.0560944,9,33767200,0,5,5,7.534078359603882,0.11775826553078832,0.0,1.5068156719207764
1753363857.4551651,10,33767200,0,5,5,7.216252565383911,0.12538363808665612,0.0,1.4432505130767823
