round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.191192626953125,3.1803293228149414,3.183412790298462,3.1681392192840576,3.2185230255126953,3.177265167236328,3.1732635498046875,3.181056261062622,3.2345237731933594,3.164717435836792
2,3.1882736682891846,3.179356813430786,3.1652002334594727,3.18169903755188,3.1854593753814697,3.1758456230163574,3.1794025897979736,3.187605619430542,3.1972298622131348,3.1813576221466064
3,3.1907975673675537,3.1866872310638428,3.1783154010772705,3.17683744430542,3.192401885986328,3.193589448928833,3.1852164268493652,3.1791961193084717,3.1981265544891357,3.177558183670044
4,3.1938962936401367,3.1849284172058105,3.1842641830444336,3.18477201461792,3.191070079803467,3.1891376972198486,3.197185754776001,3.1822586059570312,3.2010767459869385,3.1863420009613037
5,3.1783082485198975,3.194410800933838,3.1872003078460693,3.1921255588531494,3.199582815170288,3.207489252090454,3.1874756813049316,3.1932685375213623,3.19816255569458,3.1954448223114014
6,3.188803195953369,3.189326047897339,3.1877830028533936,3.197672128677368,3.1885175704956055,3.1916353702545166,3.193317174911499,3.193222999572754,3.200763702392578,3.192486047744751
7,3.206516742706299,3.197391986846924,3.1938440799713135,3.188183069229126,3.1909122467041016,3.2032244205474854,3.1926608085632324,3.206584930419922,3.2046689987182617,3.1869242191314697
8,3.207798957824707,3.2019295692443848,3.1947150230407715,3.204967498779297,3.2020089626312256,3.203665256500244,3.1936261653900146,3.1982223987579346,3.2000012397766113,3.1946375370025635
9,3.2097256183624268,3.2096498012542725,3.20145320892334,3.1956138610839844,3.1899750232696533,3.180464506149292,3.1960697174072266,3.1995692253112793,3.1975767612457275,3.1963493824005127
10,3.19950270652771,3.197119951248169,3.1896986961364746,3.1823363304138184,3.190382957458496,3.1966044902801514,3.1995484828948975,3.1933603286743164,3.2001492977142334,3.188852310180664
