round_num,accuracy,loss
0,0.1,2.4762756504058836
1,0.1,3.925977852630615
2,0.1636,3.1777054649353027
3,0.1,3.9036398769378664
4,0.1269,3.6081168632507326
5,0.1532,3.550047339630127
6,0.1716,3.371486224746704
7,0.178,3.3974810890197755
8,0.1804,3.5157486667633058
9,0.1777,3.618859566497803
10,0.1713,3.8727813159942626
