round_num,node_0,node_1,node_2,node_3,node_4
1,3.4280457496643066,3.3732950687408447,3.422589063644409,3.391509532928467,3.380218029022217
2,3.366356372833252,3.380321741104126,3.3855276107788086,3.385751485824585,3.391099214553833
3,3.392104387283325,3.379101037979126,3.3821933269500732,3.376864194869995,3.383100986480713
4,3.369457244873047,3.382208824157715,3.404188632965088,3.382941961288452,3.3702547550201416
5,3.3777265548706055,3.403400421142578,3.38356614112854,3.377620220184326,3.3784732818603516
6,3.3830769062042236,3.3932743072509766,3.383190870285034,3.3851335048675537,3.3688626289367676
7,3.385941505432129,3.377817153930664,3.3972887992858887,3.3864965438842773,3.378574848175049
8,3.3655331134796143,3.383697032928467,3.3823728561401367,3.3825111389160156,3.393185615539551
9,3.366278886795044,3.405841112136841,3.3750317096710205,3.398578643798828,3.3764851093292236
10,3.396987199783325,3.377079486846924,3.386136054992676,3.4009034633636475,3.3807597160339355
