timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753358577.3361397,1,33767200,0,10,8,18.323432207107544,0.021797226386717834,19.999999999999996,2.290429025888443
1753358592.545231,2,33767200,0,10,8,15.091263055801392,0.026989125992567302,19.999999999999996,1.886407881975174
1753358597.80732,3,33767200,0,10,8,5.145859718322754,0.08741007812521717,19.999999999999996,0.6432324647903442
1753358602.853873,4,33767200,0,10,8,4.922750473022461,0.08828397912542683,19.999999999999996,0.6153438091278076
1753358607.9971385,5,33767200,0,10,8,5.021050453186035,0.09452205358718302,19.999999999999996,0.6276313066482544
1753358613.2379022,6,33767200,0,10,8,5.101667881011963,0.09344003002905045,19.999999999999996,0.6377084851264954
1753358618.3127854,7,33767200,0,10,8,4.940922021865845,0.09977894769807114,19.999999999999996,0.6176152527332306
1753358623.4017491,8,33767200,0,10,8,4.954617261886597,0.10200586105566428,19.999999999999996,0.6193271577358246
1753358628.8211608,9,33767200,0,10,8,5.273955821990967,0.09634134550034733,19.999999999999996,0.6592444777488708
1753358634.1046636,10,33767200,0,10,8,5.13189172744751,0.10039182963360163,19.999999999999996,0.6414864659309387
