topology_type,num_nodes,total_edges,network_density,avg_degree,max_degree,min_degree,total_cpu_cores,total_memory_gb,total_gpus,avg_bandwidth_mbps,organizational_entities,geographic_coverage
complete,7,21,1.0,6.0,6,6,342,1456,67,5014.285714285715,5,7
