accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,2876.6666666666665,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 3, 'tier2_hospital': 3, 'research_center': 3, 'mobile_unit': 3, 'edge_device': 3}",,15,,,,,5,,,,0,,network_structure,,,1749356961.0163834,complete,612,105,,101,3176,
,,,,,InitialStateEvent,,,,,,15,,,,,,,,,0,,initial_state,,,1749356961.0165384,complete,,,,,,
0.0699,,,,,EvaluationEvent,2.343947416305542,"{'loss': 2.343947416305542, 'accuracy': 0.0699}",,,,,,,,,,,,,0,,evaluation,,,1749356964.6758242,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,1,,local_training,,,1749356964.6759555,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{0: {'norm': 3.3176660537719727, 'mean': 0.007024125196039677, 'std': 0.19536912441253662}}",,1,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",1749356978.2200115,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{1: {'norm': 3.313694477081299, 'mean': 0.006013153120875359, 'std': 0.19516870379447937}}",,1,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9,10,11,12,13,14",1749356978.2200933,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{2: {'norm': 3.317625045776367, 'mean': 0.005723292473703623, 'std': 0.1954091340303421}}",,1,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",1749356978.2201412,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{3: {'norm': 3.3202319145202637, 'mean': 0.005480938125401735, 'std': 0.19556975364685059}}",,1,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",1749356978.220185,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{4: {'norm': 3.320115804672241, 'mean': 0.005748671013861895, 'std': 0.19555522501468658}}",,1,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9,10,11,12,13,14",1749356978.2202268,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{5: {'norm': 3.325237989425659, 'mean': 0.005572127178311348, 'std': 0.195862278342247}}",,1,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9,10,11,12,13,14",1749356978.2202685,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{6: {'norm': 3.3230679035186768, 'mean': 0.0057532391510903835, 'std': 0.1957291215658188}}",,1,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9,10,11,12,13,14",1749356978.2203097,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{7: {'norm': 3.321000337600708, 'mean': 0.005489724688231945, 'std': 0.1956147998571396}}",,1,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",1749356978.2203531,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{8: {'norm': 3.319030284881592, 'mean': 0.005616793408989906, 'std': 0.19549506902694702}}",,1,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9,10,11,12,13,14",1749356978.2203927,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{9: {'norm': 3.313748598098755, 'mean': 0.005348689388483763, 'std': 0.19519123435020447}}",,1,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8,10,11,12,13,14",1749356978.2204385,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{10: {'norm': 3.322479724884033, 'mean': 0.005605061538517475, 'std': 0.19569873809814453}}",,1,10,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",1749356978.220479,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{11: {'norm': 3.3221652507781982, 'mean': 0.005746267735958099, 'std': 0.19567611813545227}}",,1,11,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,12,13,14",1749356978.2205434,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{12: {'norm': 3.316840410232544, 'mean': 0.005708988290280104, 'std': 0.19536328315734863}}",,1,12,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,11,13,14",1749356978.2205849,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{13: {'norm': 3.3209588527679443, 'mean': 0.005715149454772472, 'std': 0.19560590386390686}}",,1,13,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,11,12,14",1749356978.2206254,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{14: {'norm': 3.3188607692718506, 'mean': 0.005449953489005566, 'std': 0.1954897791147232}}",,1,14,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",1749356978.2206693,,,,,,,
,,,,,AggregationEvent,,,,,,,15,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",1,,aggregation,FedAvg,,1749356978.2207534,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,15,,2.638123624846381,,,1,,model_update,,,1749356978.3946762,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14"
0.714,,,,,EvaluationEvent,1.4069307777404785,"{'loss': 1.4069307777404785, 'accuracy': 0.714}",,,,,,,,,,,,,1,,evaluation,,,1749356978.721123,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,2,,local_training,,,1749356978.7212324,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{0: {'norm': 3.3287088871002197, 'mean': 0.006013801321387291, 'std': 0.19605384767055511}}",,2,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",1749356981.5737467,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{1: {'norm': 3.327300548553467, 'mean': 0.00573327299207449, 'std': 0.19597920775413513}}",,2,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9,10,11,12,13,14",1749356981.5738225,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{2: {'norm': 3.3176164627075195, 'mean': 0.005782679654657841, 'std': 0.19540688395500183}}",,2,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",1749356981.573873,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{3: {'norm': 3.3205127716064453, 'mean': 0.005910920910537243, 'std': 0.19557379186153412}}",,2,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",1749356981.5739207,,,,,,,
