round_num,node_0,node_1,node_2,node_3,node_4
1,4.357390403747559,4.280679225921631,4.805935859680176,4.778035640716553,4.90529203414917
2,4.7063422203063965,4.993823528289795,5.067092418670654,4.977180004119873,5.048959732055664
3,5.147590637207031,5.216970443725586,5.381156921386719,5.334958076477051,5.356754779815674
