round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24
1,3.160822868347168,3.160468578338623,3.1616742610931396,3.1571123600006104,3.161555051803589,3.1638545989990234,3.155055284500122,3.152907609939575,3.166923761367798,3.1598386764526367,3.1617543697357178,3.159421682357788,3.1556026935577393,3.153451919555664,3.1579978466033936,3.153402090072632,3.1527867317199707,3.1602656841278076,3.153568744659424,3.1601407527923584,3.1633307933807373,3.159759044647217,3.162566661834717,3.1594367027282715,3.1611056327819824
2,3.1557981967926025,3.1640210151672363,3.1727097034454346,3.155210018157959,3.1694083213806152,3.1572506427764893,3.156428575515747,3.1563572883605957,3.1691064834594727,3.158790349960327,3.167109251022339,3.1547133922576904,3.1609742641448975,3.1560566425323486,3.155989646911621,3.1609177589416504,3.156764507293701,3.1538963317871094,3.1654341220855713,3.1576499938964844,3.1596460342407227,3.1599996089935303,3.1658642292022705,3.161912441253662,3.1581509113311768
3,3.1592748165130615,3.154142379760742,3.160165309906006,3.160060167312622,3.1587092876434326,3.1544506549835205,3.1586227416992188,3.1529269218444824,3.1644139289855957,3.161369800567627,3.1576225757598877,3.1619510650634766,3.161775588989258,3.153944730758667,3.1563570499420166,3.158489465713501,3.1671640872955322,3.1514809131622314,3.163458824157715,3.1581807136535645,3.1595685482025146,3.160203218460083,3.1591811180114746,3.156792402267456,3.1534953117370605
