timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753366055.112038,1,151952400,0,10,8,24.421110153198242,0.02748032320357522,19.999999999999996,3.0526387691497803
1753366074.7221167,2,151952400,0,10,8,19.23402500152588,0.0413174049600619,19.999999999999996,2.404253125190735
1753366081.6057584,3,151952400,0,10,8,6.450082302093506,0.1291146315651969,19.999999999999996,0.8062602877616882
1753366088.293954,4,151952400,0,10,8,6.238371133804321,0.1390427054427326,19.999999999999996,0.7797963917255402
1753366095.597758,5,151952400,0,10,8,6.866988897323608,0.12842601221384212,19.999999999999996,0.858373612165451
1753366102.4619362,6,151952400,0,10,8,6.390454053878784,0.13964578924690713,19.999999999999996,0.798806756734848
1753366109.8737657,7,151952400,0,10,8,6.897082090377808,0.12914156861241727,19.999999999999996,0.862135261297226
1753366117.128388,8,151952400,0,10,8,6.667512655258179,0.13592775100100749,19.999999999999996,0.8334390819072723
1753366124.4860377,9,151952400,0,10,8,6.75410532951355,0.13412583248316703,19.999999999999996,0.8442631661891937
1753366131.7446227,10,151952400,0,10,8,6.603407144546509,0.13977632755270422,19.999999999999996,0.8254258930683136
