timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753392067.2021616,1,-1,training,28.4786114692688,0,0,0,
1753392093.6742902,2,-1,training,23.521945476531982,0,0,0,
1753392119.4399116,3,-1,training,23.038009881973267,0,0,0,
1753392128.3678908,4,-1,training,5.968060493469238,0,0,0,
1753392137.3483305,5,-1,training,6.167693138122559,0,0,0,
1753392144.656392,6,-1,training,4.468694448471069,0,0,0,
1753392167.1115391,7,-1,training,19.60973024368286,0,0,0,
1753392174.9742777,8,-1,training,4.8080153465271,0,0,0,
1753392183.6832163,9,-1,training,5.8058671951293945,0,0,0,
1753392192.4032521,10,-1,training,5.817144393920898,0,0,0,
