round_num,accuracy,loss
0,0.0811,2.384056870651245
1,0.1,3.783029985809326
2,0.1,3.4510097026824953
3,0.1636,3.003299994659424
4,0.1,3.7330233055114745
5,0.1074,3.8382212036132812
6,0.1732,2.8817077560424806
7,0.1442,3.21709292678833
8,0.1567,3.386793366241455
9,0.1633,3.174671264266968
10,0.1678,2.8361424907684327
