timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753384348.633292,1,-1,training,23.68576955795288,0,0,0,
1753384379.999992,2,-1,training,29.606109380722046,0,0,0,
1753384399.4269965,3,-1,training,17.685449361801147,0,0,0,
1753384406.348593,4,-1,training,5.337320804595947,0,0,0,
1753384413.4904556,5,-1,training,5.526733875274658,0,0,0,
1753384420.546938,6,-1,training,5.479140758514404,0,0,0,
1753384427.6785402,7,-1,training,5.563549995422363,0,0,0,
1753384434.8571591,8,-1,training,5.539188623428345,0,0,0,
1753384442.4008677,9,-1,training,5.78250789642334,0,0,0,
1753384449.3416197,10,-1,training,5.342206239700317,0,0,0,
