accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,4742.857142857143,,NetworkStructureEvent,,,0.3333333333333333,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,7,,,,,5,,,,0,,network_structure,,,1749454430.36084,ring,468,7,,63,1496,
,,,,,InitialStateEvent,,,,,,7,,,,,,,,,0,,initial_state,,,1749454430.3609962,ring,,,,,,
0.05341987019470794,,,,,EvaluationEvent,1.9989847766716244,"{'loss': 1.9989847766716244, 'accuracy': 0.05341987019470794}",,,,,,,,,,,,,0,,evaluation,,,1749454445.5630214,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,1,,local_training,,,1749454445.563185,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.28143310546875, 'mean': 0.0014538367977365851, 'std': 0.11162715405225754}}",,1,0,parameter_transfer,,"6,1",1749454459.5615737,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.28143310546875, 'mean': 0.0014538367977365851, 'std': 0.11162715405225754}}",,1,1,parameter_transfer,,"0,2",1749454459.5616267,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.28143310546875, 'mean': 0.0014538367977365851, 'std': 0.11162715405225754}}",,1,2,parameter_transfer,,"1,3",1749454459.5616474,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.2822513580322266, 'mean': 0.0014457248616963625, 'std': 0.111655093729496}}",,1,3,parameter_transfer,,"2,4",1749454459.5616667,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.28073787689209, 'mean': 0.0014260539319366217, 'std': 0.11160385608673096}}",,1,4,parameter_transfer,,"3,5",1749454459.5616837,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{5: {'norm': 3.28143310546875, 'mean': 0.0014538367977365851, 'std': 0.11162715405225754}}",,1,5,parameter_transfer,,"4,6",1749454459.5617023,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{6: {'norm': 3.28143310546875, 'mean': 0.0014538367977365851, 'std': 0.11162715405225754}}",,1,6,parameter_transfer,,"5,0",1749454459.5617247,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,6,1",1,,aggregation,GossipAvg,,1749454459.5617476,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",1,,aggregation,GossipAvg,,1749454459.5617797,,,,,,,
,,2,,,AggregationEvent,,,,,,,3,,,,,,,"2,1,3",1,,aggregation,GossipAvg,,1749454459.5617905,,,,,,,
,,3,,,AggregationEvent,,,,,,,3,,,,,,,"3,2,4",1,,aggregation,GossipAvg,,1749454459.5617986,,,,,,,
,,4,,,AggregationEvent,,,,,,,3,,,,,,,"4,3,5",1,,aggregation,GossipAvg,,1749454459.5618052,,,,,,,
,,5,,,AggregationEvent,,,,,,,3,,,,,,,"5,4,6",1,,aggregation,GossipAvg,,1749454459.5618117,,,,,,,
,,6,,,AggregationEvent,,,,,,,3,,,,,,,"6,5,0",1,,aggregation,GossipAvg,,1749454459.5618186,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,7,,0.3955387816394524,,,1,,model_update,,,1749454461.4451213,,,,,,,"0,1,2,3,4,5,6"
0.05341987019470794,,,,,EvaluationEvent,1.9003614098562698,"{'loss': 1.9003614098562698, 'accuracy': 0.05341987019470794}",,,,,,,,,,,,,1,,evaluation,,,1749454461.946326,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,2,,local_training,,,1749454461.94644,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.281414031982422, 'mean': 0.0014500878751277924, 'std': 0.11162655055522919}}",,2,0,parameter_transfer,,"6,1",1749454475.139991,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.281414031982422, 'mean': 0.0014500878751277924, 'std': 0.11162655055522919}}",,2,1,parameter_transfer,,"0,2",1749454475.1400378,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.281414031982422, 'mean': 0.0014500878751277924, 'std': 0.11162655055522919}}",,2,2,parameter_transfer,,"1,3",1749454475.1400566,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.281414031982422, 'mean': 0.0014500878751277924, 'std': 0.11162655055522919}}",,2,3,parameter_transfer,,"2,4",1749454475.1400752,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.2806479930877686, 'mean': 0.0014388591516762972, 'std': 0.11160062998533249}}",,2,4,parameter_transfer,,"3,5",1749454475.1400943,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{5: {'norm': 3.281414031982422, 'mean': 0.0014500878751277924, 'std': 0.11162655055522919}}",,2,5,parameter_transfer,,"4,6",1749454475.140112,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{6: {'norm': 3.2822446823120117, 'mean': 0.0014406464761123061, 'std': 0.11165493726730347}}",,2,6,parameter_transfer,,"5,0",1749454475.1401277,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,6,1",2,,aggregation,GossipAvg,,1749454475.1401641,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",2,,aggregation,GossipAvg,,1749454475.140176,,,,,,,
,,2,,,AggregationEvent,,,,,,,3,,,,,,,"2,1,3",2,,aggregation,GossipAvg,,1749454475.1401846,,,,,,,
,,3,,,AggregationEvent,,,,,,,3,,,,,,,"3,2,4",2,,aggregation,GossipAvg,,1749454475.1401916,,,,,,,
,,4,,,AggregationEvent,,,,,,,3,,,,,,,"4,3,5",2,,aggregation,GossipAvg,,1749454475.1401985,,,,,,,
,,5,,,AggregationEvent,,,,,,,3,,,,,,,"5,4,6",2,,aggregation,GossipAvg,,1749454475.1402817,,,,,,,
,,6,,,AggregationEvent,,,,,,,3,,,,,,,"6,5,0",2,,aggregation,GossipAvg,,1749454475.1402895,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,7,,0.4803058309679787,,,2,,model_update,,,1749454477.0316083,,,,,,,"0,1,2,3,4,5,6"
0.12880678981527707,,,,,EvaluationEvent,1.7464341208509844,"{'loss': 1.7464341208509844, 'accuracy': 0.12880678981527707}",,,,,,,,,,,,,2,,evaluation,,,1749454477.5327947,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,3,,local_training,,,1749454477.5329022,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.2814035415649414, 'mean': 0.0014478914672508836, 'std': 0.11162623018026352}}",,3,0,parameter_transfer,,"6,1",1749454499.7220793,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.2815821170806885, 'mean': 0.0014071165351197124, 'std': 0.1116328239440918}}",,3,1,parameter_transfer,,"0,2",1749454499.7221305,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.2814035415649414, 'mean': 0.0014478914672508836, 'std': 0.11162623018026352}}",,3,2,parameter_transfer,,"1,3",1749454499.7221537,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.2814035415649414, 'mean': 0.0014478914672508836, 'std': 0.11162623018026352}}",,3,3,parameter_transfer,,"2,4",1749454499.722174,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.2806057929992676, 'mean': 0.001460129744373262, 'std': 0.1115989238023758}}",,3,4,parameter_transfer,,"3,5",1749454499.7221913,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{5: {'norm': 3.2814035415649414, 'mean': 0.0014478914672508836, 'std': 0.11162623018026352}}",,3,5,parameter_transfer,,"4,6",1749454499.7222085,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{6: {'norm': 3.2814035415649414, 'mean': 0.0014478914672508836, 'std': 0.11162623018026352}}",,3,6,parameter_transfer,,"5,0",1749454499.7222245,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,6,1",3,,aggregation,GossipAvg,,1749454499.7222452,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",3,,aggregation,GossipAvg,,1749454499.7222557,,,,,,,
,,2,,,AggregationEvent,,,,,,,3,,,,,,,"2,1,3",3,,aggregation,GossipAvg,,1749454499.7222636,,,,,,,
