accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4327.5,,,,,,,,NetworkStructureEvent,,,0.1,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753376064.3242426,star,,,,,1220,,19,,121,4424,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753376064.3244724,star,,,,,,,,,,,
0.1001,,,,,,,,,,,,,EvaluationEvent,2.36613318901062,"{'loss': 2.36613318901062, 'accuracy': 0.1001}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753376070.2834086,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753376070.2836096,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{19: 1.0, 0: 1.0, 5: 1.0, 11: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,1,"[19, 0, 5, 11]",,,,,resource_sampling,,,,,,1753376070.2838473,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,15.649377584457397,1753376085.9331234,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,19,1,,,,"{0: {'norm': 3.3743948936462402, 'mean': 0.005828097462654114, 'std': 0.11465121060609818}, 1: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 2: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 3: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 4: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 5: {'norm': 3.3808505535125732, 'mean': 0.00583574827760458, 'std': 0.11487072706222534}, 6: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 7: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 8: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 9: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 10: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 11: {'norm': 3.34791898727417, 'mean': 0.006037964951246977, 'std': 0.11373836547136307}, 12: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 13: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 14: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 15: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 16: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 17: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 18: {'norm': 3.2789227962493896, 'mean': 0.005699522327631712, 'std': 0.11140552908182144}, 19: {'norm': 3.2778193950653076, 'mean': 0.0057081314735114574, 'std': 0.11136749386787415}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",parameter_transfer,,0,,,,1753376086.2344859,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,20,,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,1,,,,,,aggregation,FedAvg,,,,,1753376086.2347732,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753376086.532266,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,20,,4.879668684711941,,,,,1,,,,,,model_update,,,,,,1753376086.6243927,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
0.0992,,,,,,,,,,,,,EvaluationEvent,2.3678236145019533,"{'loss': 2.3678236145019533, 'accuracy': 0.0992}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753376087.437609,,,,,,,,,,,,
,,,,,,,,80.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.005782871593301755,17.154107332229614,1,,4,,,,resource_resource_summary,,,,4.288526833057404,,1753376087.4376795,,,20,156766560,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753376087.5279129,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{4: 1.0, 19: 1.0, 2: 1.0, 8: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,2,"[4, 19, 2, 8]",,,,,resource_sampling,,,,,,1753376087.5281546,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,13.612259864807129,1753376101.1402473,,,,,,,,,,,,
