activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753352226.026968,3
aggregation,,False,,,1,FedAvg,1753352233.96692,
model_update,,,,1.076060138837365,1,,1753352234.2556102,
local_training,,,{},,2,,1753352234.8118582,3
aggregation,,False,,,2,FedAvg,1753352241.8954985,
model_update,,,,0.8148872416863359,2,,1753352242.1737258,
local_training,,,{},,3,,1753352242.7061458,3
aggregation,,False,,,3,FedAvg,1753352250.125143,
model_update,,,,0.6089688298940859,3,,1753352250.3995173,
local_training,,,{},,4,,1753352250.8887103,3
aggregation,,False,,,4,FedAvg,1753352257.5200512,
model_update,,,,0.4993250956641934,4,,1753352257.7984283,
local_training,,,{},,5,,1753352258.3406346,3
aggregation,,False,,,5,FedAvg,1753352265.610434,
model_update,,,,0.5569821353053985,5,,1753352265.8901584,
local_training,,,{},,6,,1753352266.3857505,3
aggregation,,False,,,6,FedAvg,1753352273.4365835,
model_update,,,,0.613036285941224,6,,1753352273.7197254,
local_training,,,{},,7,,1753352274.2109294,3
aggregation,,False,,,7,FedAvg,1753352281.138389,
model_update,,,,0.5744650380821366,7,,1753352281.4282103,
local_training,,,{},,8,,1753352281.9214916,3
aggregation,,False,,,8,FedAvg,1753352288.6635652,
model_update,,,,0.41312544362129966,8,,1753352288.954606,
local_training,,,{},,9,,1753352289.4815936,3
aggregation,,False,,,9,FedAvg,1753352295.845827,
model_update,,,,0.43480525682291693,9,,1753352296.1371863,
local_training,,,{},,10,,1753352296.6332448,3
aggregation,,False,,,10,FedAvg,1753352304.1575963,
model_update,,,,0.3688679670807008,10,,1753352304.4478629,
