round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3616554737091064,3.349116563796997,3.3275110721588135,3.3275110721588135,3.3275110721588135,3.334808349609375,3.3275110721588135,3.3265039920806885,3.3494205474853516,3.34437894821167
2,3.3508050441741943,3.3317291736602783,3.352057695388794,3.3317291736602783,3.337193489074707,3.3317291736602783,3.3317291736602783,3.337979793548584,3.3328986167907715,3.342527151107788
3,3.3407251834869385,3.3633980751037598,3.330448627471924,3.333491802215576,3.3330841064453125,3.333491802215576,3.333491802215576,3.333491802215576,3.3233273029327393,3.3260421752929688
4,3.360957622528076,3.3404293060302734,3.3370633125305176,3.326273202896118,3.3456408977508545,3.3335180282592773,3.3335180282592773,3.3358898162841797,3.3335180282592773,3.3335180282592773
5,3.3337135314941406,3.3345704078674316,3.3345704078674316,3.349452495574951,3.342352867126465,3.3345704078674316,3.345677137374878,3.339355707168579,3.3345704078674316,3.3271379470825195
6,3.335951328277588,3.3347203731536865,3.339003801345825,3.3430185317993164,3.3346121311187744,3.344299077987671,3.335951328277588,3.3417036533355713,3.335951328277588,3.335951328277588
7,3.325533628463745,3.339594602584839,3.3363077640533447,3.3362958431243896,3.3491995334625244,3.3362958431243896,3.346196174621582,3.3362958431243896,3.3185813426971436,3.3362958431243896
8,3.3319337368011475,3.3357114791870117,3.332676649093628,3.3194992542266846,3.3326449394226074,3.3313486576080322,3.332676649093628,3.332676649093628,3.3317601680755615,3.332676649093628
9,3.323552131652832,3.332210063934326,3.3279595375061035,3.324045181274414,3.340221881866455,3.349231243133545,3.3279595375061035,3.3221232891082764,3.3279595375061035,3.3279595375061035
10,3.320986270904541,3.3288373947143555,3.3289260864257812,3.327766180038452,3.3323657512664795,3.3131589889526367,3.3288373947143555,3.3320677280426025,3.3288373947143555,3.3288373947143555
