timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753364141.0865633,1,-1,training,8.060928106307983,0,0,0,
1753364149.6459837,2,-1,training,6.768510818481445,0,0,0,
1753364160.627113,3,-1,training,9.21928071975708,0,0,0,
1753364169.78679,4,-1,training,7.425209283828735,0,0,0,
1753364179.7157753,5,-1,training,8.133710145950317,0,0,0,
1753364185.3699298,6,-1,training,3.8379440307617188,0,0,0,
1753364195.2320135,7,-1,training,8.079041004180908,0,0,0,
1753364199.6234448,8,-1,training,2.550339937210083,0,0,0,
1753364202.776465,9,-1,training,1.3400566577911377,0,0,0,
1753364214.135692,10,-1,training,9.583938598632812,0,0,0,
