round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.3091208934783936,3.3088858127593994,3.3091208934783936,3.3091208934783936,3.3091208934783936,3.3091208934783936,3.3091208934783936
2,3.3090837001800537,3.3090837001800537,3.3090837001800537,3.3090837001800537,3.3090837001800537,3.3099007606506348,3.3090837001800537
3,3.3092939853668213,3.3092939853668213,3.3092939853668213,3.3092939853668213,3.3092939853668213,3.3093457221984863,3.3092939853668213
