timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753374085.843466,1,78383280,0,10,4,28.513164281845093,0.004261189631533162,60.0,7.128291070461273
1753374119.456155,2,78383280,0,10,4,33.261340379714966,0.0030215258571266645,60.0,8.315335094928741
1753374146.442208,3,78383280,0,10,4,26.602452516555786,0.004003390286430197,60.0,6.6506131291389465
1753374173.3756773,4,78383280,0,10,4,26.556495904922485,0.0053998087892845655,60.0,6.639123976230621
1753374180.7733023,5,78383280,0,10,4,7.0066306591033936,0.018582398064729888,60.0,1.7516576647758484
1753374188.2904878,6,78383280,0,10,4,7.093229532241821,0.02627858003927981,60.0,1.7733073830604553
1753374213.826859,7,78383280,0,10,4,25.099383115768433,0.007446398150023933,60.0,6.274845778942108
1753374220.040877,8,78383280,0,10,4,5.758023977279663,0.030704978078873492,60.0,1.4395059943199158
1753374227.3619797,9,78383280,0,10,4,6.885255575180054,0.023499490793523498,60.0,1.7213138937950134
1753374251.4951217,10,78383280,0,10,4,23.65436315536499,0.006950091994453582,60.0,5.913590788841248
