round_num,accuracy,loss
0,0.0975,2.343013511657715
1,0.1001,2.5661423358917235
2,0.1,2.5875565204620363
3,0.1482,2.3723037528991697
4,0.1899,2.146030908203125
5,0.2344,2.065029207992554
6,0.224,2.02509813785553
7,0.2265,2.0871964904785156
8,0.2649,1.9837469886779786
9,0.2446,1.9598913808822631
10,0.2623,2.1028930503845213
