timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753362756.4125338,1,33767200,0,5,3,23.989766597747803,0.02639875621213652,40.0,7.9965888659159345
1753362777.3141916,2,33767200,0,5,3,20.771286487579346,0.03513504088619644,40.0,6.923762162526448
1753362783.4747782,3,33767200,0,5,3,6.016021490097046,0.1217914532396693,40.0,2.005340496699015
1753362790.9573889,4,33767200,0,5,3,7.338708877563477,0.10778462713220746,40.0,2.4462362925211587
1753362797.506583,5,33767200,0,5,3,6.401520729064941,0.12070569364740102,40.0,2.133840243021647
1753362804.9781091,6,33767200,0,5,3,7.326370477676392,0.11727498665512491,40.0,2.4421234925587973
1753362812.279673,7,33767200,0,5,3,7.147249221801758,0.1167861892172244,40.0,2.3824164072672525
1753362819.9057908,8,33767200,0,5,3,7.460904836654663,0.11934209315009028,40.0,2.4869682788848877
1753362827.5579152,9,33767200,0,5,3,7.482731580734253,0.12170689141713624,40.0,2.494243860244751
1753362835.2472842,10,33767200,0,5,3,7.507823467254639,0.12173967648365865,40.0,2.502607822418213
