accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,1720.0,,,,,,,,NetworkStructureEvent,,,1.0,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753362729.3458784,complete,,,,,156,,10,,30,1160,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753362729.3462734,complete,,,,,,,,,,,
0.0393,,,,,,,,,,,,,EvaluationEvent,2.3914292198181153,"{'loss': 2.3914292198181153, 'accuracy': 0.0393}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753362732.4225998,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753362732.4228017,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{0: 1.0, 4: 1.0, 1: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,1,"[0, 4, 1]",,,,,resource_sampling,,,,,,1753362732.4229784,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,23.044854402542114,1753362755.4677317,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.249617099761963, 'mean': 0.0024493911769241095, 'std': 0.19146984815597534}}",,,,1,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753362755.5374386,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.225196361541748, 'mean': 0.003269995329901576, 'std': 0.19001838564872742}}",,,,1,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753362755.5375533,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.158911943435669, 'mean': 0.0011451691389083862, 'std': 0.1861371397972107}}",,,,1,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753362755.5376294,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.158911943435669, 'mean': 0.0011451691389083862, 'std': 0.1861371397972107}}",,,,1,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753362755.5376713,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.201223373413086, 'mean': 0.005035974085330963, 'std': 0.1885666698217392}}",,,,1,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753362755.537707,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362755.5377502,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362755.5377758,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362755.5377917,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362755.5378602,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753362755.5378747,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,14.228058842602053,,,,,1,,,,,,model_update,,,,,,1753362755.8599007,,,,,,,,,,,,"0,1,2,3,4"
0.6333,,,,,,,,,,,,,EvaluationEvent,1.1477219425201417,"{'loss': 1.1477219425201417, 'accuracy': 0.6333}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753362756.4124663,,,,,,,,,,,,
,,,,,,,,40.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.02639875621213652,23.989766597747803,1,,3,,,,resource_resource_summary,,,,7.9965888659159345,,1753362756.4125338,,,5,33767200,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753362756.5429564,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{3: 1.0, 2: 1.0, 0: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,2,"[3, 2, 0]",,,,,resource_sampling,,,,,,1753362756.5431652,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,19.808146715164185,1753362776.3511634,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.209597587585449, 'mean': 0.004562736954540014, 'std': 0.18907231092453003}}",,,,2,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753362776.413861,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.1712656021118164, 'mean': 0.0025897903833538294, 'std': 0.1868506669998169}}",,,,2,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753362776.413933,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.198408842086792, 'mean': 0.006917513906955719, 'std': 0.18834105134010315}}",,,,2,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753362776.4139738,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.2578930854797363, 'mean': 0.005755396094173193, 'std': 0.19188688695430756}}",,,,2,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753362776.4140196,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.171875, 'mean': 0.002945858985185623, 'std': 0.18688131868839264}}",,,,2,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753362776.4140558,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753362776.414094,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753362776.4141524,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753362776.4141717,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,2,,,,,,aggregation,GossipAvg,,,,,1753362776.4141865,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,2,,,,,,aggregation,GossipAvg,,,,,1753362776.4141998,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,12.21833826525634,,,,,2,,,,,,model_update,,,,,,1753362776.7371807,,,,,,,,,,,,"0,1,2,3,4"
0.7298,,,,,,,,,,,,,EvaluationEvent,0.9636917699813843,"{'loss': 0.9636917699813843, 'accuracy': 0.7298}",,,,,,,,,,,,,,,,,2,,,,,,evaluation,,,,,,1753362777.3141172,,,,,,,,,,,,
,,,,,,,,40.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.03513504088619644,20.771286487579346,2,,3,,,,resource_resource_summary,,,,6.923762162526448,,1753362777.3141916,,,5,33767200,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,3,,,,,,local_training,,,,,,1753362777.458834,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{2: 1.0, 4: 1.0, 1: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,3,"[2, 4, 1]",,,,,resource_sampling,,,,,,1753362777.459043,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,3,,,,0,,resource_computation_time,,,,,5.093317031860352,1753362782.5522206,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.1870036125183105, 'mean': 0.004471621476113796, 'std': 0.18774275481700897}}",,,,3,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753362782.6192303,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.209174156188965, 'mean': 0.004923858679831028, 'std': 0.18903829157352448}}",,,,3,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753362782.619297,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.216773271560669, 'mean': 0.004903684835880995, 'std': 0.18948674201965332}}",,,,3,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753362782.6193366,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.1944754123687744, 'mean': 0.004566336516290903, 'std': 0.18818087875843048}}",,,,3,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753362782.619374,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.1839637756347656, 'mean': 0.005036673508584499, 'std': 0.18754924833774567}}",,,,3,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753362782.6194165,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753362782.6194534,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753362782.619473,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753362782.6194885,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,3,,,,,,aggregation,GossipAvg,,,,,1753362782.6195068,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,3,,,,,,aggregation,GossipAvg,,,,,1753362782.6195202,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,7.822198900302705,,,,,3,,,,,,model_update,,,,,,1753362782.9368775,,,,,,,,,,,,"0,1,2,3,4"
0.7327,,,,,,,,,,,,,EvaluationEvent,0.733175538444519,"{'loss': 0.733175538444519, 'accuracy': 0.7327}",,,,,,,,,,,,,,,,,3,,,,,,evaluation,,,,,,1753362783.4747236,,,,,,,,,,,,
,,,,,,,,40.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.1217914532396693,6.016021490097046,3,,3,,,,resource_resource_summary,,,,2.005340496699015,,1753362783.4747782,,,5,33767200,0,,,,,,,
