round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.339078664779663,3.339146614074707,3.339078664779663,3.338857412338257,3.339078664779663,3.338860511779785,3.339078664779663
2,3.3388419151306152,3.3388419151306152,3.3388419151306152,3.3388419151306152,3.33766770362854,3.341063976287842,3.339432716369629
3,3.3398172855377197,3.3390610218048096,3.3386647701263428,3.3398172855377197,3.3398172855377197,3.3398172855377197,3.3406991958618164
