accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3570.0,,NetworkStructureEvent,,,0.2,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,5,,,,0,,network_structure,,,1749441828.8805203,star,648,9,,51,1704,
,,,,,InitialStateEvent,,,,,,10,,,,,,,,,0,,initial_state,,,1749441828.8806763,star,,,,,,
0.0931,,,,,EvaluationEvent,2.364223900604248,"{'loss': 2.364223900604248, 'accuracy': 0.0931}",,,,,,,,,,,,,0,,evaluation,,,1749441831.4555047,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,1,,local_training,,,1749441831.4556296,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.212547540664673, 'mean': 0.0008574269013479352, 'std': 0.18929924070835114}, 1: {'norm': 3.212547540664673, 'mean': 0.0008574269013479352, 'std': 0.18929924070835114}, 2: {'norm': 3.212547540664673, 'mean': 0.0008574269013479352, 'std': 0.18929924070835114}, 3: {'norm': 3.212547540664673, 'mean': 0.0008574269013479352, 'std': 0.18929924070835114}, 4: {'norm': 3.212547540664673, 'mean': 0.0008574269013479352, 'std': 0.18929924070835114}, 5: {'norm': 3.2177610397338867, 'mean': 0.0006364832515828311, 'std': 0.18960733711719513}, 6: {'norm': 3.2309718132019043, 'mean': 0.0015695119509473443, 'std': 0.19038036465644836}, 7: {'norm': 3.216095447540283, 'mean': 0.0019547310657799244, 'std': 0.18950016796588898}, 8: {'norm': 3.212547540664673, 'mean': 0.0008574269013479352, 'std': 0.18929924070835114}, 9: {'norm': 3.212547540664673, 'mean': 0.0008574269013479352, 'std': 0.18929924070835114}}",,1,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749441841.6473286,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",1,,aggregation,FedAvg,,1749441841.6474524,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,1.6820103881712403,,,1,,model_update,,,1749441841.7528627,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.2555,,,,,EvaluationEvent,2.2780901920318604,"{'loss': 2.2780901920318604, 'accuracy': 0.2555}",,,,,,,,,,,,,1,,evaluation,,,1749441842.0858862,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,2,,local_training,,,1749441842.086008,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.214653491973877, 'mean': 0.0010131216840818524, 'std': 0.1894225776195526}, 1: {'norm': 3.219208240509033, 'mean': 0.0017773392610251904, 'std': 0.18968535959720612}, 2: {'norm': 3.2300527095794678, 'mean': 0.0009126506047323346, 'std': 0.19033050537109375}, 3: {'norm': 3.214653491973877, 'mean': 0.0010131216840818524, 'std': 0.1894225776195526}, 4: {'norm': 3.214653491973877, 'mean': 0.0010131216840818524, 'std': 0.1894225776195526}, 5: {'norm': 3.214653491973877, 'mean': 0.0010131216840818524, 'std': 0.1894225776195526}, 6: {'norm': 3.214514970779419, 'mean': 0.0008290972909890115, 'std': 0.18941529095172882}, 7: {'norm': 3.214653491973877, 'mean': 0.0010131216840818524, 'std': 0.1894225776195526}, 8: {'norm': 3.214653491973877, 'mean': 0.0010131216840818524, 'std': 0.1894225776195526}, 9: {'norm': 3.214653491973877, 'mean': 0.0010131216840818524, 'std': 0.1894225776195526}}",,2,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749441851.8643641,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",2,,aggregation,FedAvg,,1749441851.8644824,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,1.7416925094538989,,,2,,model_update,,,1749441851.9665387,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.4253,,,,,EvaluationEvent,1.984967244720459,"{'loss': 1.984967244720459, 'accuracy': 0.4253}",,,,,,,,,,,,,2,,evaluation,,,1749441852.2976522,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,3,,local_training,,,1749441852.2977579,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.216110944747925, 'mean': 0.0010627764277160168, 'std': 0.18950816988945007}, 1: {'norm': 3.216110944747925, 'mean': 0.0010627764277160168, 'std': 0.18950816988945007}, 2: {'norm': 3.2155938148498535, 'mean': 0.0011100867995992303, 'std': 0.18947744369506836}, 3: {'norm': 3.216110944747925, 'mean': 0.0010627764277160168, 'std': 0.18950816988945007}, 4: {'norm': 3.216110944747925, 'mean': 0.0010627764277160168, 'std': 0.18950816988945007}, 5: {'norm': 3.216110944747925, 'mean': 0.0010627764277160168, 'std': 0.18950816988945007}, 6: {'norm': 3.216110944747925, 'mean': 0.0010627764277160168, 'std': 0.18950816988945007}, 7: {'norm': 3.207918643951416, 'mean': 0.0019029328832402825, 'std': 0.1890188455581665}, 8: {'norm': 3.213141679763794, 'mean': 0.0010244580917060375, 'std': 0.18933340907096863}, 9: {'norm': 3.216110944747925, 'mean': 0.0010627764277160168, 'std': 0.18950816988945007}}",,3,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749441861.763111,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",3,,aggregation,FedAvg,,1749441861.7632244,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,1.7514873117508312,,,3,,model_update,,,1749441861.8678944,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.5079,,,,,EvaluationEvent,1.7868651315689086,"{'loss': 1.7868651315689086, 'accuracy': 0.5079}",,,,,,,,,,,,,3,,evaluation,,,1749441862.2017343,,,,,,,
