timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753381614.471787,1,-1,training,15.027283668518066,0,0,0,
1753381622.857394,2,-1,training,7.080902576446533,0,0,0,
1753381630.5410388,3,-1,training,6.538492918014526,0,0,0,
1753381638.1354644,4,-1,training,6.489989995956421,0,0,0,
1753381645.7506807,5,-1,training,6.5069098472595215,0,0,0,
1753381653.4397883,6,-1,training,6.550034523010254,0,0,0,
1753381660.9961846,7,-1,training,6.466952800750732,0,0,0,
1753381668.7517445,8,-1,training,6.665245056152344,0,0,0,
1753381676.3985822,9,-1,training,6.5478644371032715,0,0,0,
1753381684.0753992,10,-1,training,6.564072608947754,0,0,0,
