round_num,accuracy,loss
0,0.0929,2.377680332183838
1,0.7715,0.8421644829750061
2,0.7798,0.6545518531799316
3,0.8092,0.5529039555072784
4,0.8177,0.63896411485672
5,0.8331,0.46335815830230714
6,0.8804,0.32686835047006607
7,0.8455,0.43640642050504685
8,0.884,0.31903257324099543
9,0.8988,0.2911774720191956
10,0.9116,0.25809158860146997
