accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3585.714285714286,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,7,,,,,5,,,,0,,network_structure,,,1749447834.8123853,complete,464,21,,57,1384,
,,,,,InitialStateEvent,,,,,,7,,,,,,,,,0,,initial_state,,,1749447834.8125358,complete,,,,,,
0.09286070893659511,,,,,EvaluationEvent,1.9105394741802053,"{'loss': 1.9105394741802053, 'accuracy': 0.09286070893659511}",,,,,,,,,,,,,0,,evaluation,,,1749447849.8675833,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,1,,local_training,,,1749447849.8677227,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{0: {'norm': 3.235058546066284, 'mean': -0.0004651345079764724, 'std': 0.11005793511867523}}",,1,0,parameter_transfer,,"1,2,3,4,5,6",1749447887.9395416,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{1: {'norm': 3.2352030277252197, 'mean': -0.0004779486625920981, 'std': 0.11006280034780502}}",,1,1,parameter_transfer,,"0,2,3,4,5,6",1749447887.9396064,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{2: {'norm': 3.2352030277252197, 'mean': -0.0004779486625920981, 'std': 0.11006280034780502}}",,1,2,parameter_transfer,,"0,1,3,4,5,6",1749447887.9396389,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{3: {'norm': 3.2354252338409424, 'mean': -0.000487212702864781, 'std': 0.11007032543420792}}",,1,3,parameter_transfer,,"0,1,2,4,5,6",1749447887.939667,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{4: {'norm': 3.2352030277252197, 'mean': -0.0004779486625920981, 'std': 0.11006280034780502}}",,1,4,parameter_transfer,,"0,1,2,3,5,6",1749447887.939695,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{5: {'norm': 3.233236312866211, 'mean': -0.0004628876631613821, 'std': 0.10999596118927002}}",,1,5,parameter_transfer,,"0,1,2,3,4,6",1749447887.9397223,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{6: {'norm': 3.2352030277252197, 'mean': -0.0004779486625920981, 'std': 0.11006280034780502}}",,1,6,parameter_transfer,,"0,1,2,3,4,5",1749447887.9397588,,,,,,,
,,0,,,AggregationEvent,,,,,,,7,,,,,,,"0,1,2,3,4,5,6",1,,aggregation,GossipAvg,,1749447887.9397905,,,,,,,
,,1,,,AggregationEvent,,,,,,,7,,,,,,,"1,0,2,3,4,5,6",1,,aggregation,GossipAvg,,1749447887.939807,,,,,,,
,,2,,,AggregationEvent,,,,,,,7,,,,,,,"2,0,1,3,4,5,6",1,,aggregation,GossipAvg,,1749447887.9398181,,,,,,,
