accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3610.0,,NetworkStructureEvent,,,0.2,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,5,,,,0,,network_structure,,,1749393766.817916,line,236,2,,52,512,
,,,,,InitialStateEvent,,,,,,5,,,,,,,,,0,,initial_state,,,1749393766.818063,line,,,,,,
0.0921,,,,,EvaluationEvent,2.3909780532836913,"{'loss': 2.3909780532836913, 'accuracy': 0.0921}",,,,,,,,,,,,,0,,evaluation,,,1749393769.0427976,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,1,,local_training,,,1749393769.0429258,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.241640329360962, 'mean': 0.004544269759207964, 'std': 0.19096142053604126}}",,1,0,parameter_transfer,,1,1749393779.8210285,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.229252338409424, 'mean': 0.0027218132745474577, 'std': 0.19026605784893036}}",,1,1,parameter_transfer,,0,1749393779.8210788,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.300675868988037, 'mean': 0.0031574475578963757, 'std': 0.19446855783462524}}",,1,2,parameter_transfer,,1,1749393779.8211045,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.2788736820220947, 'mean': 0.0016826391220092773, 'std': 0.1932021528482437}}",,1,3,parameter_transfer,,2,1749393779.8211205,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.2644548416137695, 'mean': 0.0037743644788861275, 'std': 0.19232282042503357}}",,1,4,parameter_transfer,,3,1749393779.8211355,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",1,,aggregation,GossipAvg,,1749393779.821158,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",1,,aggregation,GossipAvg,,1749393779.8211703,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",1,,aggregation,GossipAvg,,1749393779.8211787,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",1,,aggregation,GossipAvg,,1749393779.821185,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",1,,aggregation,GossipAvg,,1749393779.8211923,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,10.007863500720944,,,1,,model_update,,,1749393779.9259758,,,,,,,"0,1,2,3,4"
0.5896,,,,,EvaluationEvent,1.234035738182068,"{'loss': 1.234035738182068, 'accuracy': 0.5896}",,,,,,,,,,,,,1,,evaluation,,,1749393780.2569504,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,2,,local_training,,,1749393780.2570603,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.264152765274048, 'mean': 0.003637342480942607, 'std': 0.19230763614177704}}",,2,0,parameter_transfer,,1,1749393783.6034253,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.314720392227173, 'mean': 0.0036743890959769487, 'std': 0.19528721272945404}}",,2,1,parameter_transfer,,0,1749393783.6034768,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.2596352100372314, 'mean': 0.0035668122582137585, 'std': 0.19204272329807281}}",,2,2,parameter_transfer,,1,1749393783.6034966,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.2647645473480225, 'mean': 0.00334287085570395, 'std': 0.19234906136989594}}",,2,3,parameter_transfer,,2,1749393783.6035123,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.2562029361724854, 'mean': 0.004072208888828754, 'std': 0.19183038175106049}}",,2,4,parameter_transfer,,3,1749393783.6035273,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",2,,aggregation,GossipAvg,,1749393783.6035452,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",2,,aggregation,GossipAvg,,1749393783.6035564,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",2,,aggregation,GossipAvg,,1749393783.603564,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",2,,aggregation,GossipAvg,,1749393783.603572,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",2,,aggregation,GossipAvg,,1749393783.603578,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,10.110140538789727,,,2,,model_update,,,1749393783.7010455,,,,,,,"0,1,2,3,4"
0.6824,,,,,EvaluationEvent,0.9206878118515015,"{'loss': 0.9206878118515015, 'accuracy': 0.6824}",,,,,,,,,,,,,2,,evaluation,,,1749393784.027138,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,3,,local_training,,,1749393784.027242,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.291459560394287, 'mean': 0.0049150059930980206, 'std': 0.1938888281583786}}",,3,0,parameter_transfer,,1,1749393787.274132,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.3108885288238525, 'mean': 0.0049223583191633224, 'std': 0.19503386318683624}}",,3,1,parameter_transfer,,0,1749393787.2741716,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.2764129638671875, 'mean': 0.004424798768013716, 'std': 0.1930137723684311}}",,3,2,parameter_transfer,,1,1749393787.274189,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.274810791015625, 'mean': 0.004835601896047592, 'std': 0.19290947914123535}}",,3,3,parameter_transfer,,2,1749393787.2742047,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.2951602935791016, 'mean': 0.003974951803684235, 'std': 0.19412849843502045}}",,3,4,parameter_transfer,,3,1749393787.274219,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",3,,aggregation,GossipAvg,,1749393787.2742438,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",3,,aggregation,GossipAvg,,1749393787.2742536,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",3,,aggregation,GossipAvg,,1749393787.2742605,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",3,,aggregation,GossipAvg,,1749393787.2742665,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",3,,aggregation,GossipAvg,,1749393787.274272,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,10.113497982277611,,,3,,model_update,,,1749393787.3698003,,,,,,,"0,1,2,3,4"
0.7241,,,,,EvaluationEvent,0.7589507061004639,"{'loss': 0.7589507061004639, 'accuracy': 0.7241}",,,,,,,,,,,,,3,,evaluation,,,1749393787.692342,,,,,,,
