round_num,node_0,node_1,node_2,node_3,node_4
1,3.355245590209961,3.3602685928344727,3.340078353881836,3.3192927837371826,3.339210033416748
2,3.329803466796875,3.330719470977783,3.315277576446533,3.3337204456329346,3.328829288482666
3,3.3209667205810547,3.3412652015686035,3.3287415504455566,3.3398451805114746,3.3174142837524414
4,3.31852388381958,3.3403797149658203,3.329965114593506,3.3295609951019287,3.3222265243530273
5,3.31423020362854,3.331211805343628,3.329704999923706,3.3197498321533203,3.3304264545440674
6,3.3275959491729736,3.3280019760131836,3.333926200866699,3.328702926635742,3.3292627334594727
7,3.3478095531463623,3.328026533126831,3.3228235244750977,3.323902130126953,3.3352909088134766
8,3.328307628631592,3.3264801502227783,3.3370378017425537,3.3371481895446777,3.3213789463043213
9,3.328965187072754,3.3487343788146973,3.3413238525390625,3.341667652130127,3.316652297973633
10,3.335726261138916,3.317659854888916,3.327958583831787,3.3372390270233154,3.3200223445892334
