timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753362500.8293145,1,-1,training,24.613725662231445,0,0,0,
1753362532.6923726,2,-1,training,30.5565927028656,0,0,0,
1753362538.155729,3,-1,training,4.199058771133423,0,0,0,
1753362543.7059484,4,-1,training,4.212512731552124,0,0,0,
1753362572.3671663,5,-1,training,27.319364547729492,0,0,0,
1753362579.439789,6,-1,training,5.722376823425293,0,0,0,
1753362586.5522954,7,-1,training,5.761976003646851,0,0,0,
1753362593.6492531,8,-1,training,5.649627923965454,0,0,0,
1753362601.1294158,9,-1,training,6.010268926620483,0,0,0,
1753362608.6176445,10,-1,training,6.031599283218384,0,0,0,
