round_num,node_0,node_1,node_2,node_3,node_4
1,3.3416411876678467,3.3461391925811768,3.3471267223358154,3.3544890880584717,3.3152692317962646
2,3.2978429794311523,3.3177037239074707,3.314054489135742,3.353987693786621,3.382941961288452
3,3.3161511421203613,3.32934832572937,3.32485294342041,3.3419742584228516,3.355557680130005
4,3.32021427154541,3.3188159465789795,3.3390486240386963,3.3461544513702393,3.3620569705963135
5,3.3246378898620605,3.337512493133545,3.3454415798187256,3.3510260581970215,3.3508200645446777
6,3.3354098796844482,3.3480286598205566,3.34572172164917,3.337512493133545,3.366804599761963
7,3.3681418895721436,3.3621697425842285,3.333811044692993,3.3433430194854736,3.3414711952209473
8,3.398738145828247,3.3701839447021484,3.345301389694214,3.332913637161255,3.3541877269744873
9,3.379459857940674,3.3763554096221924,3.3490192890167236,3.3445076942443848,3.3470778465270996
10,3.3581411838531494,3.361557960510254,3.3533968925476074,3.354628324508667,3.360619068145752
