timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753369391.935395,1,641576800,0,20,20,23.531481981277466,0.030916029877711335,0.0,1.1765740990638733
1753369401.657179,2,641576800,0,20,20,9.392350673675537,0.08197095985330291,0.0,0.46961753368377684
1753369411.2289486,3,641576800,0,20,20,9.244693517684937,0.08556259853145276,0.0,0.4622346758842468
1753369420.8428614,4,641576800,0,20,20,9.266175746917725,0.08730678352060219,0.0,0.4633087873458862
1753369430.5111556,5,641576800,0,20,20,9.315852642059326,0.08933159765138118,0.0,0.4657926321029663
1753369440.195692,6,641576800,0,20,20,9.323225498199463,0.09015120358960754,0.0,0.46616127490997317
1753369449.9631195,7,641576800,0,20,20,9.396870136260986,0.09033859015718794,0.0,0.4698435068130493
1753369459.7716563,8,641576800,0,20,20,9.430823564529419,0.09204922497596493,0.0,0.47154117822647096
1753369469.5756476,9,641576800,0,20,20,9.417419195175171,0.09329519922508424,0.0,0.47087095975875853
1753369479.3304477,10,641576800,0,20,20,9.358514070510864,0.09461972203367773,0.0,0.4679257035255432
