round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29
1,3.3106863498687744,3.310864210128784,3.31103253364563,3.3111119270324707,3.3109636306762695,3.3108413219451904,3.3110170364379883,3.3109660148620605,3.3110506534576416,3.311069965362549,3.3105404376983643,3.3107810020446777,3.3108978271484375,3.3105509281158447,3.3111822605133057,3.311134099960327,3.3110392093658447,3.310516595840454,3.310551881790161,3.3110523223876953,3.31103253364563,3.3109192848205566,3.310636281967163,3.3105006217956543,3.311422109603882,3.310285806655884,3.3106141090393066,3.310758113861084,3.3110170364379883,3.310992956161499
2,3.3105106353759766,3.3110833168029785,3.310657262802124,3.3106369972229004,3.3110804557800293,3.3107824325561523,3.31050705909729,3.311333179473877,3.310781717300415,3.311241865158081,3.3109922409057617,3.3111119270324707,3.310079574584961,3.310861110687256,3.310889482498169,3.3110032081604004,3.3107359409332275,3.3102333545684814,3.3105883598327637,3.3112785816192627,3.3106606006622314,3.3103795051574707,3.3102989196777344,3.3106822967529297,3.311018466949463,3.3103694915771484,3.310802936553955,3.3103010654449463,3.3112199306488037,3.3105835914611816
3,3.3102731704711914,3.3106048107147217,3.3104584217071533,3.3101096153259277,3.3110203742980957,3.310718297958374,3.310659646987915,3.3109283447265625,3.3107285499572754,3.310835838317871,3.310673952102661,3.3109683990478516,3.310086727142334,3.310666084289551,3.310891628265381,3.3107235431671143,3.3108460903167725,3.30981707572937,3.3106746673583984,3.311187267303467,3.3104352951049805,3.3105311393737793,3.310533285140991,3.310875654220581,3.3107399940490723,3.3104677200317383,3.311011552810669,3.3107500076293945,3.3108956813812256,3.310541868209839
