timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753378631.8707132,1,-1,training,24.195203065872192,0,0,0,
1753378639.164852,2,-1,training,5.18123984336853,0,0,0,
1753378645.9425697,3,-1,training,4.940517902374268,0,0,0,
1753378652.61465,4,-1,training,4.875415802001953,0,0,0,
1753378659.4715815,5,-1,training,4.992769479751587,0,0,0,
1753378666.3310351,6,-1,training,5.055721282958984,0,0,0,
1753378673.211802,7,-1,training,5.0724241733551025,0,0,0,
1753378680.1093588,8,-1,training,5.0752058029174805,0,0,0,
1753378687.2445283,9,-1,training,5.254092216491699,0,0,0,
1753378694.3444211,10,-1,training,5.184857130050659,0,0,0,
