timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753358971.4164906,1,-1,training,17.083379983901978,0,0,0,
1753358976.7854466,2,-1,training,4.155977249145508,0,0,0,
1753358981.8637927,3,-1,training,3.9075586795806885,0,0,0,
1753358987.095374,4,-1,training,4.102403879165649,0,0,0,
1753358992.2138624,5,-1,training,3.9644887447357178,0,0,0,
1753358997.52905,6,-1,training,4.145039796829224,0,0,0,
1753359002.8779573,7,-1,training,4.142150640487671,0,0,0,
1753359007.986251,8,-1,training,3.9171173572540283,0,0,0,
1753359013.3224797,9,-1,training,4.148433208465576,0,0,0,
1753359018.7428253,10,-1,training,4.2139599323272705,0,0,0,
