timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753352787.695592,1,-1,training,7.86184549331665,0,0,0,
1753352794.7975028,2,-1,training,6.00336766242981,0,0,0,
1753352803.2731595,3,-1,training,7.487668037414551,0,0,0,
1753352811.2041652,4,-1,training,6.900460720062256,0,0,0,
1753352818.3641548,5,-1,training,6.154407262802124,0,0,0,
1753352827.0838428,6,-1,training,7.703881502151489,0,0,0,
1753352830.2521539,7,-1,training,2.1596453189849854,0,0,0,
1753352837.9753287,8,-1,training,6.682440996170044,0,0,0,
1753352841.7423425,9,-1,training,2.7326841354370117,0,0,0,
1753352844.8375313,10,-1,training,2.090484380722046,0,0,0,
