round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,4.372010707855225,4.739332675933838,4.050244331359863,4.936268329620361,4.850241184234619,3.243490695953369,3.243490695953369,4.536896228790283,5.193331241607666,4.234701633453369
2,4.628756046295166,4.897983551025391,4.339197158813477,5.180896282196045,4.960150241851807,4.793617248535156,4.0327467918396,4.668632507324219,5.546726226806641,4.010708332061768
3,5.346273422241211,5.520668983459473,4.906291961669922,4.746436595916748,5.189775466918945,5.5025858879089355,5.3313422203063965,4.797903537750244,5.843753814697266,5.055549621582031
4,5.231712818145752,5.7990617752075195,5.343772888183594,5.222546100616455,5.759815692901611,6.083339691162109,5.768104076385498,5.655466079711914,6.178053379058838,5.492452144622803
5,6.203354358673096,5.705583095550537,5.798043727874756,6.3878493309021,6.2749457359313965,6.3932576179504395,6.238705158233643,6.096539497375488,6.649797439575195,5.738682746887207
6,6.560791492462158,6.182455539703369,6.2885613441467285,6.707207202911377,6.643747329711914,6.7470526695251465,6.672343730926514,6.25970458984375,7.008391857147217,6.324754238128662
7,6.561004638671875,7.028006553649902,6.721238136291504,7.207203388214111,6.943816661834717,7.1854939460754395,7.090559482574463,6.634049415588379,7.588443279266357,6.721230506896973
8,7.363582611083984,7.049057960510254,7.170388221740723,7.490595817565918,7.068991184234619,7.498224258422852,7.46160888671875,7.286660671234131,7.7741289138793945,7.290984630584717
9,7.342639923095703,7.7622389793396,7.486301898956299,7.92515754699707,7.693648815155029,7.858531951904297,8.00234317779541,7.592959880828857,7.4425249099731445,7.553516864776611
10,7.92024564743042,7.961395263671875,7.741766452789307,8.038630485534668,7.854885101318359,7.645045757293701,7.627383708953857,7.704463481903076,8.089320182800293,7.710018157958984
