accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3430.0,,NetworkStructureEvent,,,0.4,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,5,,,,0,,network_structure,,,1749355090.1103332,star,168,4,,46,1320,
,,,,,InitialStateEvent,,,,,,5,,,,,,,,,0,,initial_state,,,1749355090.1105125,star,,,,,,
0.113,,,,,EvaluationEvent,2.3964965507507325,"{'loss': 2.3964965507507325, 'accuracy': 0.113}",,,,,,,,,,,,,0,,evaluation,,,1749355092.72301,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,1,,local_training,,,1749355092.7231314,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,4,1,,,,"{0: {'norm': 3.2766547203063965, 'mean': -0.006423979066312313, 'std': 0.1929718405008316}, 1: {'norm': 3.296602725982666, 'mean': -0.006205039098858833, 'std': 0.19415505230426788}, 2: {'norm': 3.289088249206543, 'mean': -0.0060162004083395, 'std': 0.19371798634529114}, 3: {'norm': 3.2760939598083496, 'mean': -0.007101885974407196, 'std': 0.19291500747203827}, 4: {'norm': 3.281160831451416, 'mean': -0.006928365211933851, 'std': 0.1932200938463211}}",,1,"1,2,3,4",parameter_transfer,,0,1749355106.9382002,,,,,,,
,,0,,,AggregationEvent,,,,,,,5,,,,,,,"0,1,2,3,4",1,,aggregation,FedAvg,,1749355106.9382963,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,4.27804838395217,,,1,,model_update,,,1749355107.0068357,,,,,,,"0,1,2,3,4"
0.8116,,,,,EvaluationEvent,0.9280098994255066,"{'loss': 0.9280098994255066, 'accuracy': 0.8116}",,,,,,,,,,,,,1,,evaluation,,,1749355107.3409746,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,2,,local_training,,,1749355107.3411098,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,4,1,,,,"{0: {'norm': 3.279053211212158, 'mean': -0.007210724055767059, 'std': 0.19308549165725708}, 1: {'norm': 3.2701544761657715, 'mean': -0.006050115451216698, 'std': 0.19260068237781525}, 2: {'norm': 3.2763986587524414, 'mean': -0.00535219581797719, 'std': 0.19298943877220154}, 3: {'norm': 3.286090850830078, 'mean': -0.005798120517283678, 'std': 0.19354793429374695}, 4: {'norm': 3.284411907196045, 'mean': -0.005873293615877628, 'std': 0.19344671070575714}}",,2,"1,2,3,4",parameter_transfer,,0,1749355110.8745294,,,,,,,
,,0,,,AggregationEvent,,,,,,,5,,,,,,,"0,1,2,3,4",2,,aggregation,FedAvg,,1749355110.8746157,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,4.311035821820608,,,2,,model_update,,,1749355110.9328294,,,,,,,"0,1,2,3,4"
0.8703,,,,,EvaluationEvent,0.5429807516098022,"{'loss': 0.5429807516098022, 'accuracy': 0.8703}",,,,,,,,,,,,,2,,evaluation,,,1749355111.2575977,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,3,,local_training,,,1749355111.2577891,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,4,1,,,,"{0: {'norm': 3.288295030593872, 'mean': -0.0061590950936079025, 'std': 0.1936667412519455}, 1: {'norm': 3.2871720790863037, 'mean': -0.005432434380054474, 'std': 0.19362227618694305}, 2: {'norm': 3.2884132862091064, 'mean': -0.0051915571093559265, 'std': 0.19370205700397491}, 3: {'norm': 3.27492094039917, 'mean': -0.005517099052667618, 'std': 0.19289769232273102}, 4: {'norm': 3.2718801498413086, 'mean': -0.005858915857970715, 'std': 0.1927083283662796}}",,3,"1,2,3,4",parameter_transfer,,0,1749355115.2563756,,,,,,,
,,0,,,AggregationEvent,,,,,,,5,,,,,,,"0,1,2,3,4",3,,aggregation,FedAvg,,1749355115.2564666,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,4.308890824722931,,,3,,model_update,,,1749355115.3140283,,,,,,,"0,1,2,3,4"
0.8991,,,,,EvaluationEvent,0.37616296539306643,"{'loss': 0.37616296539306643, 'accuracy': 0.8991}",,,,,,,,,,,,,3,,evaluation,,,1749355115.6365721,,,,,,,
