accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3120.0,,,,,,,,NetworkStructureEvent,,,0.5,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753356138.2017593,ring,,,,,376,,5,,36,680,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753356138.2021377,ring,,,,,,,,,,,
0.093,,,,,,,,,,,,,EvaluationEvent,2.393621580505371,"{'loss': 2.393621580505371, 'accuracy': 0.093}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753356141.135085,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753356141.135287,,,,,,,,,3,,,
,,0.8,,,,,0.8,,,,"{2: 1.0, 3: 1.0, 4: 1.0, 0: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,1,"[2, 3, 4, 0]",,,,,resource_sampling,,,,,,1753356141.1354675,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.238991022109985,1753356163.374351,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.3565783500671387, 'mean': 0.0001761441380949691, 'std': 0.19778819382190704}}",,,,1,,,,,0,parameter_transfer,,"4,1",,,,1753356163.4423883,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.305396318435669, 'mean': 0.00010257007670588791, 'std': 0.19477233290672302}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753356163.4424603,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.348907232284546, 'mean': 0.0012350338511168957, 'std': 0.19733238220214844}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753356163.4425073,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.316923141479492, 'mean': 0.003436360275372863, 'std': 0.19542136788368225}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753356163.442539,,,,,,,,,,,,
