timestamp,round_num,node_id,parameter_norm,parameter_summary
1749421621.2813323,1,0,3.2394862174987793,"{'norm': 3.2394862174987793, 'mean': 0.0025164198596030474, 'std': 0.1101808175444603}"
1749421621.2813323,1,1,3.2395451068878174,"{'norm': 3.2395451068878174, 'mean': 0.0025062966160476208, 'std': 0.11018305271863937}"
1749421621.2813323,1,2,3.241281509399414,"{'norm': 3.241281509399414, 'mean': 0.0026050338055938482, 'std': 0.11023986339569092}"
1749421621.2813323,1,3,3.239853858947754,"{'norm': 3.239853858947754, 'mean': 0.0025451513938605785, 'std': 0.1101926788687706}"
1749421621.2813323,1,4,3.2407665252685547,"{'norm': 3.2407665252685547, 'mean': 0.0025729259941726923, 'std': 0.11022308468818665}"
1749421642.4273365,2,0,3.2401235103607178,"{'norm': 3.2401235103607178, 'mean': 0.0025804282631725073, 'std': 0.11020103096961975}"
1749421642.4273365,2,1,3.241196870803833,"{'norm': 3.241196870803833, 'mean': 0.002602076157927513, 'std': 0.11023704707622528}"
1749421642.4273365,2,2,3.240365743637085,"{'norm': 3.240365743637085, 'mean': 0.0025813535321503878, 'std': 0.11020925641059875}"
1749421642.4273365,2,3,3.2407588958740234,"{'norm': 3.2407588958740234, 'mean': 0.0025752787478268147, 'std': 0.11022277176380157}"
1749421642.4273365,2,4,3.2413740158081055,"{'norm': 3.2413740158081055, 'mean': 0.002537081716582179, 'std': 0.11024459451436996}"
1749421663.103785,3,0,3.240577459335327,"{'norm': 3.240577459335327, 'mean': 0.0025812110397964716, 'std': 0.11021646857261658}"
1749421663.103785,3,1,3.2405290603637695,"{'norm': 3.2405290603637695, 'mean': 0.002558676293119788, 'std': 0.11021534353494644}"
1749421663.103785,3,2,3.240140199661255,"{'norm': 3.240140199661255, 'mean': 0.0025492955464869738, 'std': 0.11020232737064362}"
1749421663.103785,3,3,3.2392029762268066,"{'norm': 3.2392029762268066, 'mean': 0.0026423234958201647, 'std': 0.11016824841499329}"
1749421663.103785,3,4,3.2430005073547363,"{'norm': 3.2430005073547363, 'mean': 0.002571913879364729, 'std': 0.11029913276433945}"
