round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.3443572521209717,3.3331480026245117,3.334073543548584,3.322479724884033,3.3297863006591797,3.3559670448303223,3.33949875831604,3.3317458629608154,3.3383190631866455,3.327467679977417,3.3351242542266846,3.322479724884033,3.357452630996704,3.322479724884033,3.3504726886749268,3.324782371520996,3.335714340209961,3.3412766456604004,3.3420603275299072,3.322479724884033
2,3.328136444091797,3.3348989486694336,3.3230338096618652,3.342299461364746,3.3283851146698,3.3379945755004883,3.3264262676239014,3.322880268096924,3.3363234996795654,3.326685667037964,3.33004093170166,3.348534107208252,3.3493478298187256,3.3589563369750977,3.3328967094421387,3.3294107913970947,3.329272747039795,3.336498260498047,3.3399617671966553,3.333263635635376
3,3.328753709793091,3.3342702388763428,3.3268582820892334,3.339705228805542,3.331676721572876,3.3222501277923584,3.328171730041504,3.340181589126587,3.3360729217529297,3.3240773677825928,3.321204900741577,3.333479642868042,3.3435730934143066,3.334873914718628,3.3441615104675293,3.332308530807495,3.3293211460113525,3.335500717163086,3.3491828441619873,3.328890323638916
4,3.3377246856689453,3.3486857414245605,3.3281571865081787,3.341359853744507,3.324274778366089,3.3265929222106934,3.3254435062408447,3.3397223949432373,3.331564426422119,3.3284335136413574,3.3266079425811768,3.3321380615234375,3.360344886779785,3.334575891494751,3.3446009159088135,3.3281102180480957,3.336181163787842,3.338585615158081,3.3416409492492676,3.3381056785583496
5,3.3448598384857178,3.3573946952819824,3.337151527404785,3.3314058780670166,3.3385539054870605,3.321676731109619,3.3258872032165527,3.3432064056396484,3.319660186767578,3.3232784271240234,3.3344647884368896,3.3400766849517822,3.360401153564453,3.3526077270507812,3.344430685043335,3.342639684677124,3.344505786895752,3.340144157409668,3.3413338661193848,3.3352463245391846
6,3.356326103210449,3.3477420806884766,3.335036516189575,3.341383457183838,3.3319618701934814,3.3344712257385254,3.3347413539886475,3.3276047706604004,3.3263907432556152,3.323138952255249,3.327577590942383,3.343512773513794,3.359018325805664,3.3526535034179688,3.344707727432251,3.348395824432373,3.347141981124878,3.337125301361084,3.339493989944458,3.3314003944396973
7,3.348975896835327,3.342723846435547,3.338634729385376,3.3341174125671387,3.3450074195861816,3.342855215072632,3.3327126502990723,3.330721855163574,3.3248372077941895,3.3246586322784424,3.325373888015747,3.3428781032562256,3.3639254570007324,3.3479950428009033,3.3563942909240723,3.354152202606201,3.3404345512390137,3.3300442695617676,3.337195873260498,3.330242872238159
8,3.353322982788086,3.33516526222229,3.3372631072998047,3.3425538539886475,3.3464386463165283,3.333656072616577,3.3477230072021484,3.3326053619384766,3.3220419883728027,3.3220865726470947,3.3231003284454346,3.3443939685821533,3.3612053394317627,3.3627023696899414,3.3670365810394287,3.3538496494293213,3.3319814205169678,3.3362159729003906,3.33052921295166,3.3319268226623535
9,3.3472707271575928,3.328784465789795,3.342902183532715,3.339280128479004,3.3476881980895996,3.347996473312378,3.356145143508911,3.3278489112854004,3.334622859954834,3.3192341327667236,3.328965663909912,3.343945264816284,3.368720531463623,3.3569881916046143,3.3721063137054443,3.3451857566833496,3.3430163860321045,3.3296759128570557,3.3379530906677246,3.326936721801758
10,3.332502841949463,3.3409039974212646,3.3342461585998535,3.3466827869415283,3.344022035598755,3.3438572883605957,3.352639675140381,3.331488609313965,3.3283534049987793,3.3231148719787598,3.3271644115448,3.351503372192383,3.3690452575683594,3.3761701583862305,3.36653995513916,3.3494985103607178,3.33948016166687,3.331869602203369,3.341825485229492,3.3226053714752197
