round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.2050023078918457,3.2055532932281494,3.205315351486206,3.2049362659454346,3.2060821056365967,3.2091469764709473,3.2045199871063232
2,3.2062442302703857,3.208357334136963,3.2072997093200684,3.207413911819458,3.208320140838623,3.207547664642334,3.206618070602417
3,3.2075884342193604,3.208528995513916,3.207580327987671,3.20762300491333,3.2064106464385986,3.205711603164673,3.206606864929199
